wikidata_code_b,education
Q3028368,['Gerasimov Institute of Cinematography']
Q4759366,['Latvia University of Life Sciences and Technologies']
Q57796,['Fordham University']
Q5557781,['Tbilisi State Academy of Arts']
Q3409656,['Ss. Cyril and Methodius University of Skopje']
Q16593999,['Universidad de San Carlos de Guatemala']
Q6318653,['University of Pristina']
Q4243151,"['National University of Theatre, Film and TV in Kiev', '']"
Q6176459,"['United States Army Command and General Staff College', 'Pakistan Military Academy', ""St Patrick's High School, Karachi""]"
Q185483,['Belarusian National Technical University']
Q6307388,['University of Costa Rica']
Q47310922,['Paris Diderot University']
Q529388,['Beirut Arab University']
Q6764547,"['Duke University', 'The Catholic University of America', 'University of North Carolina at Chapel Hill']"
Q2496057,['MSU Faculty of Physics']
Q7088788,['Royal Academy of Dramatic Art']
Q403471,"['Damascus University', 'Moscow State University']"
Q965523,['Ss. Cyril and Methodius University of Skopje']
Q24007023,"['Cornell University', 'Columbia University', 'Fordham University']"
Q4561624,['University of Dhaka']
Q252719,"['Diplomatic Academy of the Ministry of Foreign Affairs of the Russian Federation', 'Tbilisi State University']"
Q58141,"['Moscow State University, Faculty of Law']"
Q7370959,"['Harvard University', 'University of Dhaka']"
Q17513548,"['University of Botswana', 'Yale Law School', 'Leiden University']"
Q2096585,['Azerbaijan State Economic University']
Q13580279,['University of Hong Kong']
Q5087993,['Chiang Mai University']
Q20604227,['University of Ibadan']
Q183328,['University of Yangon']
Q468561,['Cheikh Anta Diop University']
Q15126839,"['London School of Economics and Political Science', 'University of Dhaka']"
Q2403346,['Charles University']
Q13055031,['Yerevan State Institute of Fine Arts and Theater']
Q23015474,['Charles University']
Q130512,"['University of Kinshasa', 'Oita University', 'University of Tsukuba']"
Q370522,['University of Professional Studies']
Q3574621,['University of Latvia']
Q4761891,"['National Tsing Hua University', 'National Taiwan Normal University']"
Q1343312,['Pontifical Urbaniana University']
Q3341569,['Saint Petersburg State Theatre Arts Academy']
Q12023397,['Prague Conservatory']
Q57493,['University of the South Pacific']
Q2833935,['Moscow Conservatory']
Q4954898,['Florida State University']
Q12218488,['Lebanese University']
Q4119731,['Royal Academy of Music']
Q4665269,"['State University of New York', 'State University of New York Maritime College']"
Q459844,"['King Saud University', 'Utah State University']"
Q3398709,"['Faculty of Political Sciences, University of Belgrade']"
Q2830950,['Armenian State Institute of Physical Culture and Sport']
Q3522463,['Nalanda College']
Q6400869,['Azerbaijan State University of Culture and Arts']
Q3740122,['Pantheon-Sorbonne University']
Q561559,['University of the South Pacific']
Q1396544,['Baku State University']
Q58135,"[""École nationale d'administration"", ""Institut d'études politiques de Bordeaux""]"
Q4665348,"['La Trobe University', 'University of Queensland']"
Q24575,['Kyrgyz Technical University']
Q682738,['Somali National University']
Q232610,['University of Queensland']
Q6165254,['Baku State University']
Q428820,['University of Miami']
Q3384461,"['Pantheon-Sorbonne University', 'University of Rennes 2 - Upper Brittany', 'University of Rennes']"
Q4404937,['Kyrgyz National University']
Q3281697,['Somerville College']
Q7052270,"['London School of Economics and Political Science', 'University of the West Indies']"
Q12914,['University of Papua New Guinea']
Q2827590,['Tunis University']
Q2983484,['Riga Stradiņš University']
Q6960903,"['University of Ceylon', 'Royal College, Colombo']"
Q7282700,['University of Dhaka']
Q328785,['Namilyango College']
Q1275788,['University of Exeter']
Q3511841,"['Faculty of Science, Charles University in Prague', 'Faculty of Arts, Charles University in Prague', 'Charles University']"
Q3741792,['University of Tartu']
Q7160480,['Estonian Academy of Arts']
Q4764583,['University of Buckingham']
Q3561678,['University of Nice Sophia-Antipolis']
Q816014,['National School of Administration and Magistracy']
Q1047017,['Al-Farabi Kazakh National University']
Q308210,"['State University of New York at Albany', 'La Trobe University', 'Somali National University']"
Q2059956,['Ss. Cyril and Methodius University of Skopje']
Q673555,['Comenius University in Bratislava']
Q334802,['Tallinn University of Technology']
Q58231,['Carleton University']
Q2896663,['Joseph Fourier University']
Q12178747,"['University of California, Irvine', 'Wentworth Military Academy and College']"
Q687745,['University of Colombo']
Q307627,['Turkmen State University']
Q612569,['Chulachomklao Royal Military Academy']
Q4153667,['Armenian State Pedagogical University']
Q4354779,['International Writing Program']
Q16298005,['University of Buenos Aires']
Q17859810,['Yaba College of Technology']
Q1545644,"['Bordeaux Segalen University', 'Paris Nanterre University']"
Q4470031,"['Harvard University', 'University of yuta ql']"
Q616949,"['Baku State University', '']"
Q125600,['University of Basel']
Q1540912,['Belarusian State University of Physical Training']
Q297568,['Kyrgyz National University']
Q710820,"['University of Lagos', 'University of Ottawa']"
Q2654702,['Pontifical Biblical Institute']
Q16946779,"['Paris-Sorbonne University - Paris IV', 'Institut Catholique de Paris']"
Q1749070,['Victoria College']
Q6943317,['University of Sindh']
Q57549,['Baku State University']
Q15452538,"[""King's College London""]"
Q729476,['University of Central Florida']
Q58171,"['Harvard University', ""St. Edward's University""]"
Q1564977,['University of Michigan']
Q57895,"['Cheikh Anta Diop University', 'HEC Paris', 'Pantheon-Sorbonne University']"
Q3166124,['University of Haiti']
Q8083725,['University of Latvia']
Q5091418,"['National Taiwan University', 'University of California, Berkeley']"
Q937264,['University of Khartoum']
Q6668093,['University of the Philippines Diliman']
Q16326590,"['University of Antananarivo', 'University of Geneva']"
Q552728,['Ss. Cyril and Methodius University of Skopje']
Q2853656,"['Panthéon-Assas University', 'Panthéon-Assas University']"
Q441881,"['University of Delhi', ""St. Stephen's College""]"
Q845722,"['Princeton University', 'Stanford University', 'University of Chicago']"
Q732501,['University of Belgrade']
Q3055331,['Royal University of Phnom Penh']
Q19841138,"['University of Wisconsin–Madison', 'Tunghai University']"
Q1366656,['Azerbaijan State Pedagogical University']
Q5479793,['University of Ljubljana']
Q7131116,['University of Cambridge']
Q1396724,"['Tbilisi State University', 'Heidelberg University']"
Q3113282,['Auckland Grammar School']
Q722025,['Pontifical Urbaniana University']
Q3504591,['Comenius University in Bratislava']
Q4461264,['National Polytechnic University of Armenia']
Q541638,"['Indiana University', 'Cornell University']"
Q2599806,"['Achimota School', 'Kwame Nkrumah University of Science and Technology']"
Q6177380,['Higher University of San Andrés']
Q718183,"['HEC Paris', 'ESC Rennes School of Business', 'University of Colorado', 'The American University in Cairo']"
Q8262304,['True Light Middle School of Hong Kong']
Q1567630,['University of Belgrade Faculty of Philology']
Q1672026,['Moldova State University']
Q12864812,['Tbilisi State University']
Q4206952,['Tbilisi State Conservatoire']
Q4106010,['University of Latvia']
Q3526434,['Pantheon-Sorbonne University']
Q307338,['Cairo  University']
Q293119,['']
Q6781067,['La Salle Extension University']
Q4419447,['Ngee Ann Polytechnic']
Q1794910,['University of Oxford']
Q6003702,['Jagannath University']
Q27207944,"['University of Dhaka', 'School of Oriental and African Studies']"
Q4219061,['Tajik National University']
Q3416215,"['Pantheon-Sorbonne University', 'Paris 8 University']"
Q531764,['Ateneo de Manila University']
Q4561737,"['Texas A&M University', 'Louisiana State University', 'Kansas State University']"
Q5101380,"['Massachusetts Institute of Technology', 'University at Buffalo']"
Q12223818,"[""Sana'a University""]"
Q19910183,['National University of Uzbekistan']
Q9008954,['Universidad Nacional Autónoma de Honduras']
Q743333,"['Odessa University', 'Newcastle University', 'Voronezh State University']"
Q269147,['University of Wolverhampton']
Q3407251,['Ss. Cyril and Methodius University of Skopje']
Q167075,['University of Urbino']
Q4072408,['University of Latvia']
Q6891136,['Université de Montréal']
Q511888,['Armenian State University of Economics']
Q1504538,['Gerasimov Institute of Cinematography']
Q74701,['Baku State University']
Q13426246,"['University of Panama', 'Duke University']"
Q1980577,"['University of Missouri', 'University of Costa Rica']"
Q539957,['University of Tirana']
Q7852877,['University of Lagos']
Q3037891,['Cheikh Anta Diop University']
Q19665902,"['Universidad de San Carlos de Guatemala', 'University of Pittsburgh']"
Q2506866,"['Keble College', 'Royal College, Colombo']"
Q4904540,"['University of Warwick', 'University of the Western Cape']"
Q57880,['Flinders University']
Q3032987,['University of Algiers']
Q7396131,['University of Dhaka']
Q1354620,"['Minsk Military Academy', '', 'M.V. Frunze Military Academy', 'Military Academy of the General Staff of the Armed Forces of Russia']"
Q1280033,"['Cardiff University', ""King's College London""]"
Q1834734,['Ohio State University']
Q3764013,"['Royal College, Colombo']"
Q4122018,"['Gerasimov Institute of Cinematography', 'Shota Rustaveli Theatre and Film University']"
Q3527314,['University of Burundi']
Q2059862,"['Mechanics and mathematics faculty of BSU', 'Belarusian State University']"
Q2636751,"['University of Ghana', 'University of Minnesota', 'Achimota School']"
Q1156074,['National Polytechnic University of Armenia']
Q727119,['Eduardo Mondlane University']
Q8044708,['']
Q274641,['University of Montpellier']
Q468909,['American University of Beirut']
Q7416788,"['Universidad de San Carlos de Guatemala', 'University of San Carlos']"
Q520783,"['College of Europe', 'University of Strasbourg']"
Q2080781,['Ecole Spéciale Militaire de Saint-Cyr']
Q1990424,"['MSU Faculty of Physics', 'Yerevan State University']"
Q3571512,"['Academy of Arts, Architecture and Design in Prague']"
Q2214134,['King Saud University']
Q400802,['Colorado State University']
Q340561,['Kazakh National Agrarian University']
Q126516,['University of Belgrade Faculty of Philology']
Q6287258,"['University of Hong Kong', 'The Chinese University of Hong Kong', 'University of Calgary']"
Q58240,['Makerere University']
Q712839,['University of Cambridge']
Q4122434,['Gerasimov Institute of Cinematography']
Q866951,['National Taiwan University']
Q1393504,"['Boston University', 'Cardiff University']"
Q660486,['University of Pristina']
Q36155730,"['National University of Singapore', 'University of Hong Kong']"
Q12497177,"['Tebuireng Islamic Boarding School', 'Ibn Khaldun Bogor University']"
Q537610,['Télécom Paris']
Q7938953,['Ss. Cyril and Methodius University of Skopje']
Q20641976,"['Musical College after Romanos Melikyan', 'Yerevan State Komitas Conservatory']"
Q3320454,"['School for Advanced Studies in the Social Sciences', 'Pantheon-Sorbonne University', 'University of Toulouse (1966-1969)']"
Q3240795,['Paris Diderot University']
Q22639347,"['University of Paris (1896-1968)', 'University of Mannheim', 'University of Oxford']"
Q14946900,"['University of Cambridge', 'George Washington University', ""King's College""]"
Q6892855,"['University of Oxford', 'University of Leeds', 'University of Khartoum']"
Q12223068,['Leipzig University']
Q262597,"['Imam Muhammad ibn Saud Islamic University', 'Al-Azhar University']"
Q8351496,['National Taiwan University']
Q5429541,"['University of London', 'Forman Christian College']"
Q16355924,['University of Latvia']
Q18097239,"['Purdue University', 'Obafemi Awolowo University']"
Q3147509,['Saint Joseph University']
Q3572027,"['Institut National des Arts, Bamako', 'National School for Higher Education in Puppetry Arts']"
Q58205,['University of Burgundy']
Q24007046,['University of Auckland']
Q23732342,['University of Otago']
Q29035,"['University of Abomey-Calavi', 'Pantheon-Sorbonne University']"
Q16186862,['Notre Dame College']
Q2920410,['The American University in Cairo']
Q653008,"['University of Costa Rica', 'University of Manchester']"
Q701670,"['University of British Columbia', 'University of Manitoba']"
Q388793,['Edwardes College']
Q4120045,['University of National and World Economy']
Q13140765,['University of Ibadan']
Q354710,"['University of Nantes', 'Cheikh Anta Diop University']"
Q2509606,['University of Tennessee']
Q3801543,['University of Latvia']
Q3439745,"[""King's College London"", 'University of Sussex']"
Q3067194,"['Pantheon-Sorbonne University', 'Pantheon-Sorbonne University']"
Q17198792,"['École des Ponts ParisTech', 'Massachusetts Institute of Technology', 'Massachusetts Institute of Technology']"
Q7705596,['Diocesan School for Girls']
Q2961273,['Somali National University']
Q539821,['Alliance Girls High School']
Q3739183,['Jāzeps Vītols Latvian Academy of Music']
Q3038107,['University of the Philippines']
Q7176053,"['University of Leeds', 'University of London', 'Makerere University']"
Q379547,['University of Benin']
Q9374163,['Belarusian State Academy of Arts']
Q15621632,['University of Göttingen']
Q1195686,['Azerbaijan State University of Culture and Arts']
Q3161197,['Makerere University']
Q3045160,['Sciences Po']
Q17155777,['Gagarin Air Force Academy']
Q360273,"['École Polytechnique', 'Massachusetts Institute of Technology', 'École des Ponts ParisTech', 'IAE Lille']"
Q1371357,['National Institute of Statistics and Applied Economics']
Q739001,['University of Baghdad']
Q6787620,['University of Dhaka']
Q515666,['University of Rennes 1']
Q1189565,['Azerbaijan Medical University']
Q12917,['Harvard University']
Q1043040,"['Tunis University', 'University of Wisconsin–Madison']"
Q147036,['Mohammed bin Ali Al Sunoussi Islamic University']
Q6732618,['University of New South Wales']
Q8968977,"['National Chengchi University', 'National Chung Hsing University']"
Q3553274,['Armenian State University of Economics']
Q5839150,['Byam Shaw School of Art']
Q1743419,"['University of Wisconsin–Madison', 'University of Essex', 'Makerere University']"
Q2643761,['École supérieure de journalisme de Paris']
Q2453311,['Chernivtsi University']
Q140580,['University of Pristina']
Q7149777,"['The Chinese University of Hong Kong', 'Harvard Business School', 'Harvard University']"
Q3336247,['University of Rochester']
Q981482,['Defence Services Academy']
Q9057018,['Elam School of Fine Arts']
Q5473484,"[""St Hugh's College""]"
Q339999,['Lebanese University']
Q2585447,"['Pantheon-Sorbonne University', 'Sciences Po', 'Lycée Descartes']"
Q4670499,['University of London']
Q713940,"['Nanyang University', 'National University of Singapore']"
Q26000010,['University of Costa Rica']
Q3531887,['Mahinda College']
Q521375,"['University of Economics, Prague']"
Q226044,['Damascus University']
Q7114560,['University of Canterbury']
Q72071,['Ss. Cyril and Methodius University of Skopje']
Q12105332,['Institute of International Relations of Taras Shevchenko National University of Kyiv']
Q11213850,['University of Indonesia']
Q15614932,['Panthéon-Assas University']
Q8564952,['Tel Aviv University']
Q1066413,['University of Leeds']
Q20054128,"['University of London', 'Addis Ababa University']"
Q450359,['University of Haiti']
Q2385060,"['University of Denver', 'University of North Texas', 'Josef Korbel School of International Studies']"
Q4978054,"['University of Canterbury', 'Victoria University of Wellington']"
Q380687,"['Harvard University', 'United States Military Academy', 'Kent School']"
Q11926220,['Charles University']
Q2895694,"['Pontifical Xavierian University', 'American University']"
Q5086574,"['Cornell University', 'Occidental College', 'Thammasat University']"
Q1707507,['University of the West Indies']
Q5416069,['University of Malta']
Q257156,"['New York University', 'Steinhardt School of Culture, Education, and Human Development', 'California Polytechnic State University']"
Q2869357,['Latvia University of Life Sciences and Technologies']
Q4777686,['Jahangirnagar University']
Q3327520,['Harvard University']
Q2001978,"['Boris Shchukin Theatre Institute', 'Top Courses for Scriptwriters and Film Directors']"
Q4683856,['Berklee College of Music']
Q5398905,"['National University of Asuncion', 'Université catholique de Louvain']"
Q3342244,"['Dartmouth College', 'Brown University']"
Q8349755,['National Taiwan Normal University']
Q1595996,['University of Mosul']
Q57872,['Marien Ngouabi University']
Q4817749,['Chulalongkorn University']
Q3165864,['Harvard Business School']
Q6355407,['Corcoran College of Art and Design']
Q5557638,['University of Dhaka']
Q16151759,"['National University of Singapore', 'Stanford University', 'Tunghai University']"
Q7341579,"['Ateneo de Manila University', 'San Beda University']"
Q4216953,['Moscow State Institute of International Relations']
Q3318734,"['Institut national des langues et civilisations orientales', 'Lycée Descartes']"
Q5026643,"['Athénée de Luxembourg', 'Robert Schuman Lyceum']"
Q2175807,"['University of Michigan College of Literature, Science, and the Arts']"
Q4889912,['Northwestern University']
Q4516175,['University of Kharkiv']
Q20710976,"['Addis Ababa University', 'Montana State University - Bozeman', 'Kansas State University']"
Q1969579,['University of Santo Tomas']
Q7359721,['Dharmapala Vidyalaya']
Q12500214,"['Monash University', 'University of Indonesia']"
Q7833341,['Hitotsubashi University']
Q1374550,"['Kwame Nkrumah University of Science and Technology', 'Ghana Institute of Management and Public Administration']"
Q8925293,['National Chengchi University']
Q16330441,['RWTH Aachen University']
Q5336088,['Colegio de San Juan de Letran']
Q4803291,['University of Dhaka']
Q16187121,"['American University of Beirut', 'Tel Aviv University', 'International Writing Program']"
