wikidata_code_B,education
Q437761,"['Université Félix Houphouët-Boigny', 'Paris 13 University', 'Cheikh Anta Diop University']"
Q1301964,"['Thammasat University', 'Harvard University', 'Kanlayanee Si Thammarat School', 'Benjamarachutit School']"
Q115671,"['Beijing No.4 High School', 'Harbin Military Institute']"
Q463856,['University of Sarajevo']
Q1174996,"['Worcester College', 'University of Otago', 'Whanganui Collegiate School']"
Q511905,['Latvia University of Life Sciences and Technologies']
Q313209,['Technical University of Lisbon']
Q3347330,"[""St. Stephen's College""]"
Q2917191,"['Pontifical Catholic University of Peru', 'Colegio de la Inmaculada']"
Q2669342,['Gadjah Mada University']
Q4776740,"['Universidad Santa María', 'Universidad Metropolitana']"
Q485032,['Georgian State University of Subtropical Agriculture']
Q329151,['University of Havana']
Q1939274,['University of Pristina']
Q434399,['Maharaja Sayajirao University of Baroda']
Q255022,['Bucharest Academy of Economic Studies']
Q357116,['University of Baghdad']
Q11733924,"['Baku State University', 'Baku Slavic University']"
Q57515,"['American University of Beirut', 'Stanford University', 'Stanford Graduate School of Education']"
Q891708,['National Autonomous University of Mexico']
Q357830,['National University of Rwanda']
Q318940,['University of Latvia']
Q291421,['University of Otago']
Q914070,['University of Iowa']
Q296724,"['Cairo  University', 'University of Pittsburgh']"
Q1772760,"['Norwegian National Academy of Craft and Art Industry', 'Norwegian National Academy of Fine Arts']"
Q82593,"['United States Military Academy', 'John F. Kennedy School of Government']"
Q4118422,"['University of California, Berkeley', 'University of Hawaii', 'University of Hawaii at Manoa']"
Q601771,['Moholy-Nagy University of Art and Design']
Q86457,['University of Vienna']
Q113592,['Johannes Kepler University Linz']
Q114286,['Johannes Kepler University Linz']
Q3322629,"['Magdalen College', 'University of Delhi', ""St. Stephen's College""]"
Q782866,['University of Theatre and Film Arts']
Q76362,"['Monash University', 'Gadjah Mada University', 'The University of the Arts', 'The Wharton School', 'University of Western Australia']"
Q960946,['Pontifical Catholic University of Chile']
Q57715,['University of Wisconsin–Madison']
Q187253,['Robert College']
Q3543507,"['De La Salle University', 'Colegio de San Juan de Letran']"
Q2403699,['Rochester Institute of Technology']
Q1324757,['University of Natal']
Q4414537,['Institute of the Brothers of the Christian Schools']
Q708854,"['Cairo  University', 'Ain Shams University']"
Q1189358,['University of Chile']
Q626092,['Korea University']
Q5558236,['University of London']
Q4153526,['Moldova State University']
Q1368462,['University of Tehran']
Q662966,"['University of Chile', 'Harvard University']"
Q88443,"['University of Vienna', 'Johannes Kepler University Linz']"
Q541682,"['Harvard University', 'Cornell University']"
Q901368,['Moscow State University']
Q3568859,['University of Santiago de Cali']
Q712079,['Charles University']
Q439127,['Sharif University of Technology']
Q130093,['University of Lausanne']
Q3014906,['Charles University']
Q483284,['Seoul National University']
Q463308,"['Steinhardt School of Culture, Education, and Human Development']"
Q6409347,['Columbia University']
Q2382175,['Janáček Academy of Music and Performing Arts']
Q356704,['Vilnius University']
Q260196,['University of Pristina']
Q3318647,['London Film School']
Q112212,['TU Wien']
Q431848,['Institut des hautes études cinématographiques']
Q208497,"['University of New South Wales', 'University of East Anglia', 'Bond University']"
Q193035,"['Playa Ancha University', 'University of Chile', 'Stockholm University']"
Q583263,['Universidad Nacional Federico Villarreal']
Q19730927,"['London School of Economics and Political Science', 'University of Lagos']"
Q3102522,['Sciences Po']
Q557199,['Chulalongkorn University']
Q658661,['University of Porto']
Q853617,['Budapest University of Technology and Economics']
Q729115,['National and Kapodistrian University of Athens']
Q710806,['Makerere University School of Medicine']
Q815126,"['Gordonstoun', 'Institut Le Rosey', 'Culver Academies', 'Mons Officer Cadet School']"
Q350006,['University of the Andes']
Q2868780,['Ankara University']
Q218882,"['', 'Debrecen Reformed Theological University', 'University of Tübingen', 'University of Bonn', 'University of Physical Education']"
Q467495,['National Film School of Denmark']
Q1139248,"['Fashion Institute of Technology', 'Parsons The New School for Design']"
Q2335595,"['University of Calcutta', 'University of Rochester']"
Q2635023,['University of Music and Performing Arts Vienna']
Q84532,['University of Vienna']
Q336285,['Grand Valley State University']
Q498290,['Yonsei University']
Q474266,['Hebrew University of Jerusalem']
Q240730,['University of Bucharest']
Q478292,"['Pontifical Catholic University of Chile', 'University of Freiburg']"
Q202032,"['Brandeis University', 'Johns Hopkins University', 'University of Minnesota', 'Paul H. Nitze School of Advanced International Studies']"
Q1686857,['Institut des hautes études cinématographiques']
Q1329154,"['Paris Law Faculty', 'Princeton University']"
Q450987,['London School of Economics and Political Science']
Q1362148,"['Damascus University', 'Al-Azhar University']"
Q1357872,"['University of Chile', 'University of Michigan']"
Q2754080,['University of Santo Tomas']
Q760856,['University of Theatre and Film Arts']
Q968260,['University of the Witwatersrand']
Q3092707,['Paris Nanterre University']
Q726265,"['Harvard University', 'Tel Aviv University']"
Q4665896,"['American University of Beirut', 'Claremont Graduate University']"
Q288110,['Baku Academy of Music']
Q36111,['University of Zagreb']
Q113559,['University of Graz']
Q983583,['Charles University']
Q5547113,['Sofia University']
Q6065166,"['University of Lausanne', 'TED Ankara College Foundation Schools', 'Lycée Notre Dame de Sion Istanbul']"
Q78761,['Johannes Kepler University Linz']
Q3250277,['University of Dhaka']
Q4817859,"['University of Karachi', 'University of Cambridge', ""King's College""]"
Q2671114,['University of Havana']
Q366274,"['Gazi University', 'Ankara University']"
Q45076,['Brest State Technical University']
Q3675491,['Ankara University']
Q433055,['University of Latvia']
Q58323,"['Herzen University', 'Academy of Social Sciences of the  Central Committee of CPSU']"
Q949828,['Masaryk University']
Q755878,['Ahmadu Bello University']
Q548202,['Indiana University']
Q185988,['Pontifical Lateran University']
Q1990608,"['Pontifical Ecclesiastical Academy', 'Pontifical Gregorian University']"
Q113527,['University of Vienna']
Q555628,['Janáček Academy of Music and Performing Arts']
Q2168805,"['Georgetown University', 'Pratt Institute']"
Q439633,['University of Belgrade Faculty of Economics']
Q336265,['Université catholique de Louvain']
Q464211,['Kamyanets-Podilsky Ivan Ohienko National University']
Q483798,['Juilliard School']
Q347706,['Yanka Kupala State University of Grodno']
Q716749,"['Pontifical Urbaniana University', 'Pontifical Biblical Institute']"
Q1342450,"['', 'Pontifical Lateran University']"
Q528742,"['Tel Aviv University', 'Hebrew University of Jerusalem']"
Q663875,['University of Edinburgh']
Q87092,"['University of Vienna', 'Institute of Advanced Studies', 'Bielefeld University']"
Q953167,"['London School of Economics and Political Science', 'Columbia University', 'Johns Hopkins University', ""King's College, Lagos"", 'School of International and Public Affairs, Columbia University']"
Q2038582,"['Moscow Institute for History and Archives', 'Russian State University for the Humanities']"
Q926984,['Universidad de la República']
Q450134,['Tallinn University of Technology']
Q1463295,"['Hebrew University of Jerusalem', 'Hadassim Children and Youth Village']"
Q449600,"['Kharkivsʹka derz͡havna akademii͡a dyzaĭnu i mystet͡stv', 'National Academy of Fine Arts and Architecture']"
Q4309430,['University of Ljubljana']
Q134543,['Renmin University of China']
Q2380853,"['National University of Singapore', ""King's College London""]"
Q653155,['Cape Peninsula University of Technology']
Q3367537,"[""Conservatoire national supérieur d'art dramatique""]"
Q488676,['Seoul Yongdu Elementary School']
Q8042567,['Charles University']
Q709578,['Saint Petersburg State University']
Q456548,"['Victoria University of Wellington', 'Sacred Heart College, Auckland', 'University of Waikato']"
Q5665059,['University of Chile']
Q1986130,['University of Music and Performing Arts Vienna']
Q887753,['Saint Petersburg Mining University']
Q2591433,"['University of Vienna', 'University of Music and Performing Arts Vienna', 'Anton Bruckner Private University']"
Q3595129,['Film and Television Institute of India']
Q38987,"['National University of Singapore', 'University of Adelaide', 'Massachusetts Institute of Technology']"
Q498489,['Sungkyunkwan University']
Q15613756,['University of Oran']
Q441393,['Stanford University']
Q262364,['Kabul University']
Q1313476,['Charles University']
Q4166600,['University of Surrey']
Q456003,"['Sokoine University of Agriculture', 'Uppsala University']"
Q5923349,['En los muelles de la cama']
Q433813,['Seton Hall University']
Q548786,"['University of Economics, Prague']"
Q1238901,['Charles University']
Q920340,['University of West Bohemia']
Q1773202,['Liceo José Victorino Lastarria']
Q337755,['Michigan State University']
Q4022731,"[""Changduk Girls' High School""]"
Q328328,['Hebrew University of Jerusalem']
Q1357078,['Charles University']
Q3496502,['I. L. Caragiale National University of Theatre and Film']
Q117150,['Vilnius University']
Q1346918,['Lviv University']
Q460003,['National University of Asuncion']
Q57800,['University of the West Indies']
Q1647133,['University of Tirana']
Q709406,['Academy of Performing Arts in Bratislava']
Q2599418,['Paris-Sorbonne University - Paris IV']
Q3154816,['University of Lisbon']
Q5103902,['Yonsei University']
Q1376721,"['Charles University', 'Masaryk University']"
Q57834,"['University of Zambia', 'Columbia University', 'Teachers College']"
Q78607,"['University of Vienna', 'University of Salzburg', 'University of Innsbruck', 'Freie Universität Berlin']"
Q2088721,['University of East Anglia']
Q553393,['Tsinghua University']
Q451696,['Pierre Mendès-France University']
Q469933,['Pontifical Urbaniana University']
Q552928,"['RWTH Aachen University', 'Zhejiang University']"
Q461355,"['Yale University', 'Harvard Law School', 'Columbia Law School', 'University of Oslo']"
Q459068,['University of Lisbon']
Q910915,"['Cairo  University', 'Stanford University']"
Q305909,['University of Tehran']
Q897108,['Babeș-Bolyai University']
Q3376617,"['University of Oxford', 'University of Cambridge']"
Q3050945,"['Johns Hopkins University', 'University of Algiers']"
Q653661,['University of Sarajevo']
Q982231,"['University of Cape Town', 'University College']"
Q15054736,['Peking University']
Q537487,['Sadiki College']
Q206128,['Hong Kong Baptist University']
Q444073,['Technical University of Lisbon']
Q429947,['Tarbiat Modares University']
Q6200639,['Chinese Culture University']
Q701055,['National and Kapodistrian University of Athens']
Q356253,['Technical University of Košice']
Q4219653,['National University “Yaroslav the Wise Law Academy of Ukraine”']
Q2831742,['Central University of Venezuela']
Q489361,['Sungkyunkwan University']
Q1159747,['Hebrew University of Jerusalem']
Q374179,['University of Bucharest']
Q16059064,"['University of Vienna', 'Paris Diderot University', 'Webster University', 'University of Paris (1896-1968)']"
Q450654,"['Hebrew University of Jerusalem', 'Bezalel Academy of Art and Design']"
Q124679,['Pontifical Ecclesiastical Academy']
Q1972488,"['Newcastle University', 'Yale University']"
Q401998,['Marmara University']
Q394006,['Vilnius Gediminas Technical University']
Q1389850,['Masaryk University']
Q850718,['La Salle College']
Q2598575,"['Galatasaray High School', 'Boğaziçi University']"
Q710179,['National Taiwan College of Performing Arts']
Q809560,"['California Institute of Technology', 'University of California, Berkeley', 'Massachusetts Institute of Technology', 'National University of Engineering']"
Q2993271,['Moscow Conservatory']
Q77682,"['University of Cologne', 'University of Marburg']"
Q276449,['The Catholic University of America']
Q463467,['University of Iceland']
Q3341890,['Middle East Technical University']
Q327181,['Savitribai Phule Pune University']
Q433745,['University of Tehran']
Q1041530,"[""Saint Martin's School of Art"", 'University of Essex']"
Q574843,['Massachusetts Institute of Technology']
Q126660,['Bucharest Academy of Economic Studies']
Q2081340,"['United States Army Command and General Staff College', 'University of Haifa']"
Q441349,"[""Queens' College""]"
Q3810727,"['Eduardo Mondlane University', 'University of Bradford']"
Q3566458,['Academy of Performing Arts in Bratislava']
Q3301387,['University of Tirana']
Q2513113,['University of Oran']
Q512517,['Janáček Academy of Music and Performing Arts']
Q835413,"['Beijing No.4 High School', 'Beijing Film Academy']"
Q7675372,['Mohammed V University']
Q3067545,['Al-Azhar University']
Q951969,"['University of Bristol', 'Loyola University New Orleans']"
Q333022,['Seoul National University']
Q472401,['University of Santiago']
Q9030106,['University of the Andes']
Q167060,"['Wolfson College', 'Tulane University Law School', 'Cornell Law School', 'Seoul National University', 'Tulane University']"
Q18913183,['University of Crete']
Q5429502,['University of Belgrade']
Q2090354,"['Georgetown University', 'American University of Beirut']"
Q2866586,['Cairo  University']
Q3266597,['National University of Trujillo']
Q690405,"['University of Belgrade Faculty of Economics', 'University of Belgrade Faculty of Economics']"
Q4945158,['University of Edinburgh']
Q3076265,"['University of Notre Dame', 'Yale University', 'National University of Colombia']"
Q315321,"['University of Perugia', 'University of Malta']"
Q466137,['Victoria University of Wellington']
Q3564457,['University of Antioquia']
Q529232,['National University of Music Bucharest']
Q467860,"[""St. Clare's Girls' School""]"
Q2400398,"['Convent of Jesus and Mary, Murree']"
Q269898,['Bourne School']
Q3893292,['Pontifical Xavierian University']
Q3480773,"['Yale University', 'Columbia University', 'Robert College']"
Q2825021,['Massachusetts Institute of Technology']
Q1940224,['School for Advanced Studies in the Social Sciences']
Q1400357,['Prague Conservatory']
Q1565362,['University of Belgrade']
Q379606,['Georgian Technical University']
Q459193,['Pontifical Catholic University of Peru']
Q325940,['National University of Colombia']
Q451600,"['Academy of Fine Arts, Prague', 'Brera Academy']"
Q983324,"['University of Oxford', 'Worth School', 'La Salle Green Hills', 'St Edmund Hall', 'The University of the Arts', 'The Wharton School']"
Q1057915,['Australian National University']
Q1676182,['Birzeit University']
Q204369,['University of Cape Town']
Q451885,"['University of Dar es Salaam', 'University of Bath']"
Q1377525,['West Kazakhstan State University']
Q3092164,['University of Malta']
Q2096387,"[""St. Anthony's High School"", 'Government College University']"
Q227137,"['University of the Western Cape', 'University of Reading']"
Q7932612,['University of Ljubljana']
Q3519761,"['Maharaja Sayajirao University of Baroda', 'Illinois Institute of Technology']"
Q1963905,['Vikram University']
Q1290549,['University of Sarajevo']
Q1425148,['Waimea College']
Q125037,"['Stellenbosch University', 'Keble College', 'Pretoria Boys High School', 'University of Oxford', 'University of South Africa']"
Q894312,['Institute of International Relations of Taras Shevchenko National University of Kyiv']
Q867599,['Shahid Beheshti University']
Q960916,"['University of Chile', 'Columbia University']"
Q1391391,['Janáček Academy of Music and Performing Arts']
Q1525180,['Free University of Brussels']
Q363134,"['Harvard University', 'Hebrew University of Jerusalem']"
Q558209,"['Université Félix Houphouët-Boigny', 'University of Strasbourg']"
Q3595385,['Government Brennen College']
Q538107,['Pontifical Urbaniana University']
Q2165588,['University of Geneva']
Q770062,"['University of Edinburgh', 'University of Michigan', 'American University of Beirut']"
Q1371549,"['University of London', 'Hebrew University of Jerusalem']"
Q3420121,['Universitas Kristen Indonesia']
Q313797,['Mohammed V University']
Q337409,['Gerasimov Institute of Cinematography']
Q735363,"[""Maharaja's College""]"
Q3273322,"['Harvard Law School', 'Tufts University', 'The Fletcher School of Law and Diplomacy', 'Chulalongkorn University']"
Q1969763,['University of Chile']
Q197180,['Xiamen University']
Q982980,['Vilnius Gediminas Technical University']
Q1379731,['Istanbul Technical University']
Q348800,['Bucharest Academy of Economic Studies']
Q6539910,['University of Jordan']
Q365790,['University of Kinshasa']
Q547996,['International Writing Program']
Q969701,"['University of Latvia', 'Latvia University of Life Sciences and Technologies']"
Q1395184,"['Ateneo de Manila University', 'University of the Philippines', 'University of the Philippines Los Baños']"
Q699704,['University of Oregon']
Q743597,['Szent László Gimnázium']
Q1682473,"['Cornell University', 'Princeton University']"
Q468092,"['Robert College', 'Boğaziçi University']"
Q2915288,"['University of Oxford', 'Harvard University', 'University of Auckland', 'Vassar College']"
Q3846616,"['National Taiwan University', 'Fu Jen Catholic University', 'National Cheng Kung University']"
Q706973,"['National Taiwan University', 'Harvard University']"
Q249758,['Mimar Sinan Fine Arts University']
Q6735156,['San Francisco State University']
Q559756,['University of Mostar']
Q1305909,['University of Iceland']
Q949560,['University of Malta']
Q1274758,['University of Zagreb']
Q335832,"['University of Iceland', 'Lund University']"
Q261709,['National Technical University of Athens']
Q2538085,['Georgian Technical University']
Q380986,['University of Latvia']
Q7137316,"['Massachusetts Institute of Technology', 'National Technical University of Athens']"
Q2985581,['Gheorghe Lazăr National College']
Q180911,"['King Fahd University of Petroleum and Minerals', 'George Washington University', 'American University']"
Q836504,"['University of Tirana', 'Qemal Stafa High School']"
Q3266627,"['École pratique des hautes études', 'Central University of Venezuela']"
Q369596,['Saint Petersburg State Forest Technical University']
Q473214,['University of Auckland']
Q4794835,"['Harvard Medical School', 'Radcliffe College', 'Bryn Mawr College']"
Q3265175,['University of Bucharest']
Q12602017,['Yonsei University']
Q2849041,"['Yale University', 'Harvard University', 'Columbia University', 'Massachusetts Institute of Technology']"
Q2906838,['London Film School']
Q614925,['Hacettepe University']
Q983664,"['National and Kapodistrian University of Athens', 'Boston University', 'Free University of Brussels']"
Q1397239,['Ankara University Faculty of Veterinary Medicine']
Q6835577,"['McGill University', 'Charles University']"
Q2180476,['Konzervatórium v Bratislave']
Q3817219,['Pontifical Catholic University of Chile']
Q4358028,"['University of Cape Town', 'Sorbonne Universities']"
Q3514836,['Haigazian University']
Q1975502,['National Polytechnic University of Armenia']
Q1363652,['Academy of Performing Arts']
Q4116305,['University of Southern California']
Q2903988,"['New York University', 'Yeshiva University', 'Rabbi Isaac Elchanan Theological Seminary']"
Q79063,['University of Salzburg']
Q1453245,['University of Tartu']
Q85955,['University of Music and Performing Arts Vienna']
Q18912905,"['National Technical University of Athens', 'University of Paris (1896-1968)']"
Q730457,['Universidad Nacional Federico Villarreal']
Q517651,['Chelsea College of Art and Design']
Q85244,['University of Music and Performing Arts Vienna']
Q58124,['University of Sarajevo']
Q709089,['University of Arizona']
Q338588,['Lithuanian Academy of Music and Theatre']
Q127304,['University of Algiers']
Q933099,['Pontifical Catholic University of Chile']
Q2749478,"['Free University of Brussels', 'Free University of Brussels', 'University of Zagreb', 'Faculty of Science, University of Zagreb']"
Q548157,"[""Saint Martin's School of Art""]"
Q712155,"['National Taiwan University', 'Carnegie Mellon University']"
Q321635,['University of Cambridge']
Q1615021,['Alexandria University']
Q3136965,['Churchill College']
Q545840,['University of the Witwatersrand']
Q3383659,['University of Caen Normandy']
Q1174945,['Moscow State University']
Q4142761,['']
Q3511688,"['Charles University', 'University of Economics, Prague']"
Q7013731,['Film and TV School of the Academy of Performing Arts in Prague']
Q837334,['University of Science and Technology of China']
Q439819,['Seorabeol Art College']
Q5179943,['Academy of Performing Arts']
Q499341,['Aristotle University of Thessaloniki']
Q283359,['Slovak University of Technology in Bratislava']
Q984156,['Saint Petersburg State Polytechnical University']
Q461536,['Central University of Ecuador']
Q4867793,"['Benenden School', 'University of Oxford']"
Q360563,['Tsinghua University']
Q236020,"['Eduardo Mondlane University', 'School of Oriental and African Studies']"
Q361697,['University of Tehran']
Q77349,"['Gagarin Air Force Academy', 'Military Academy of the General Staff of the Armed Forces of Russia']"
Q1588191,['Tarbiat Modares University']
Q630268,"['Loyola Marymount University', 'Ateneo de Manila University', 'Assumption College San Lorenzo']"
Q4140213,['Bogomolets National Medical University']
Q264520,['University of Pretoria']
Q1385740,['Estonian Academy of Music and Theatre']
Q3362899,"['University of Leeds', 'York University', 'University of Ibadan']"
Q774277,['University of Glamorgan']
Q485124,['Pontifical Xavierian University']
Q5529445,"['Ateneo de Manila University', 'University of Michigan', 'University of Michigan Law School', 'University of the Philippines']"
Q1584651,"['University of London', 'Alexandria University']"
Q624211,['Yonsei University']
Q305956,['Mohammed V University']
Q21759,"['University of Manchester', 'Cranfield University']"
Q4243015,['Moscow Conservatory']
Q457897,['Institut Catholique de Paris']
Q1420661,"['D. Mendeleev University of Chemical Technology of Russia', 'East Ukrainian Volodymyr Dahl National University']"
Q429080,"['Pontifical Lateran University', 'Pontifical Urbaniana University']"
Q222441,"['California State University', 'University of Oklahoma']"
Q1803666,"['Chernivtsi University', 'Russian Academy of State Service']"
Q19628669,"['School of the Museum of Fine Arts, Boston', 'Tufts University', 'University of Illinois at Urbana–Champaign']"
Q2777086,"['University of Chicago', 'Hebrew University of Jerusalem']"
Q591589,"['University of Cape Town', 'Stellenbosch University']"
Q372418,['University of Cambridge']
Q4492699,['Juilliard School']
Q1138913,['Pontifical Catholic University of Chile']
Q12748222,['University of Belgrade Faculty of Architecture']
Q1053176,['University of Pretoria']
Q4116804,['Academy of Music']
Q3461215,['Film and Television Institute of India']
Q3343773,['University of the Witwatersrand']
Q2927462,['Western Heights High School']
Q2344573,['DeWitt Clinton High School']
Q1315769,['UCLA School of Public Health']
Q6099627,"['Universidad del Valle de Guatemala', 'London School of Economics and Political Science', 'University of Panama']"
Q89601,"['Johannes Kepler University Linz', 'University of Freiburg']"
Q485574,['Seoul National University']
Q3336241,['Queens College']
Q707887,"['Tunghai University', 'National Lo-Tung Commercial Vocational High School']"
Q5019535,['University of Sussex']
Q369991,"['University of London', 'Harvard T.H. Chan School of Public Health']"
Q48779,"['Harvard University', 'University of Chicago', 'University of Washington', 'University of Belgrade Faculty of Philosophy']"
Q7633880,['University of Malaya']
Q2273233,['New York University']
Q3129689,['School of American Ballet']
Q243830,"['Michaelis School of Fine Art', 'Rochester Institute of Technology']"
Q484380,['Sogang University']
Q429145,['Academy of Performing Arts in Bratislava']
Q670496,"['Annamalai University', 'Indian Institute of Science']"
Q380590,['Hebei University of Technology']
Q1360282,['Al-Azhar University']
Q3016197,['University of Paris (1896-1968)']
Q4922374,"['Thammasat University', 'Kellogg School of Management']"
Q58083,"['Institute of International Relations of Taras Shevchenko National University of Kyiv', 'Diplomatic Academy of the Ministry of Foreign Affairs of the Russian Federation']"
Q431413,['University of Montenegro Faculty of Law']
