wikidata_code_b,education
Q356741,['Goethe University Frankfurt']
Q7938848,"['Academy of Performing Arts', 'Faculty of Theatre']"
Q2617392,['Tajik National University']
Q57649,['Fundação Getúlio Vargas']
Q6416670,['University of the Punjab']
Q545955,"['Kabul University', 'Al-Azhar University']"
Q711412,"['Northeast Normal University', 'Jilin University']"
Q3840346,['Los Angeles City College']
Q278793,['Westlake Boys High School']
Q7933864,"['University of the Philippines', 'University of the East']"
Q4083903,"['National University of Theatre, Film and TV in Kiev']"
Q5274679,"['Pontifical Catholic University of Peru', 'University of Texas at Austin']"
Q2840874,"['University of Limoges', 'Tours University', 'Université Félix Houphouët-Boigny']"
Q12612132,"['Sungkyunkwan University', 'Michigan State University', 'Dankook University']"
Q15428910,"['University of California, San Diego']"
Q57888,['National University of Mongolia']
Q315868,"['Baku State University', 'Tel Aviv University']"
Q2995047,"['Universidad de la República', 'Universidade Cândido Mendes']"
Q3143549,['Sogang University']
Q1767934,['Pontifical Gregorian University']
Q2887321,['American University of Beirut']
Q1174356,"['University of Edinburgh', 'University of Auckland', 'University of Warwick', 'University of British Columbia']"
Q465725,['University of Latvia']
Q559896,"['Pontifical Biblical Institute', 'Pontifical Urbaniana University']"
Q1285583,"['University of Belgrade Faculty of Law', 'University of Belgrade Faculty of Philosophy']"
Q5673805,['University of Costa Rica']
Q3509922,"['Middlesex University', 'Loughborough University']"
Q12593087,"['Chungbuk National University', 'Wonju High School']"
Q179144,"['Vilnius University', 'Diplomatic Academy of the Ministry of Foreign Affairs of the Russian Federation']"
Q700792,['Daxi Junior High School']
Q2887604,['Sciences Po']
Q1077440,"['University of Otago', 'Merton College']"
Q5984686,"['University of Carabobo', 'Universidad Santa María', 'Andrés Bello Catholic University']"
Q2618902,"['Tartu Tamme Gymnasium', 'University of Tartu']"
Q6101247,['Universidad Externado de Colombia']
Q358006,"['Bedales School', 'Newnham College']"
Q1042767,"['Cayetano Heredia University', 'National University of San Marcos', 'University of California, Berkeley']"
Q2340526,['Donetsk National Technical University']
Q2646641,"['Massachusetts Institute of Technology', 'Harvard Business School', 'Harvard University']"
Q4141671,['University of Luhansk']
Q346864,"['University of Ghana', 'Cornell University']"
Q1439109,"['Pontifical Ecclesiastical Academy', 'Pontifical University of Saint Thomas Aquinas', 'Hebrew University of Jerusalem', 'Pontifical Urbaniana University', 'Pontifical Biblical Institute']"
Q269170,['']
Q5476325,"['University of Minnesota', 'University of Peshawar']"
Q436379,['Royal College of Music']
Q464922,['University of Ljubljana']
Q2389126,['Yerevan State University']
Q2410772,['University of Nice Sophia-Antipolis']
Q3148368,"['Islamic University of Madinah', 'University of the Punjab']"
Q371331,['École Normale de Musique de Paris']
Q450523,"['Tallinn University of Technology', 'Gustav Adolf Grammar School']"
Q713687,['University of Arts in Belgrade']
Q2735516,['Lviv State University of Physical Culture']
Q312785,['University of Fribourg']
Q3807376,['International Writing Program']
Q3740105,['Accademia di Belle Arti di Napoli']
Q6408371,['Anyang Arts High School']
Q1945914,"['University of Missouri', 'Florida State University']"
Q3101406,"['University of Manitoba', 'University of Western Ontario', 'University of Ghana']"
Q14623809,['Konkuk University']
Q468077,"['Aristotle University of Thessaloniki', 'Aristotle University of Thessaloniki']"
Q623916,['Korea National Open University']
Q7262516,['Gadjah Mada University']
Q10791278,['Academy of Performing Arts in Bratislava']
Q472575,['architecture']
Q6401600,['Tribhuvan University']
Q4757784,"['Harvard University', 'Yale University']"
Q339008,['Ahmadu Bello University']
Q379375,['Whanganui Collegiate School']
Q1242013,"['University of Baghdad', 'Stony Brook University']"
Q1235376,['Vilnius University']
Q2003366,"['The University of Victoria', 'University of Papua New Guinea']"
Q707900,['Fudan University']
Q6132361,"[""All Saints' Middle School""]"
Q3190550,['New England Conservatory of Music']
Q485134,['Dongguk University']
Q1789284,['Free University of Colombia']
Q8025658,"['University of California, Berkeley', 'National Taiwan University']"
Q700774,['National Taiwan Ocean University']
Q58295,['Louisiana State University']
Q1655977,['Pontifical Gregorian University']
Q3474856,['Mohammed V University']
Q6914584,['University of Tehran']
Q2441251,['National University of Colombia']
Q3881444,"[""King's College, Lagos""]"
Q892623,"[""Vasyl' Stus Donetsk National University""]"
Q2398826,['Kamyanets-Podilsky Ivan Ohienko National University']
Q1755695,['Sungkyul University']
Q5512216,"['Corpus Christi College', 'National University of San Marcos']"
Q2382979,"['National University of Theatre, Film and TV in Kiev']"
Q3694803,['Lahore College for Women University']
Q3510695,['Howard University']
Q486658,['Kyung Hee University']
Q1365182,['Shanghai University of Engineering Science']
Q491437,"['University of Wales', 'Seoul National University']"
Q423676,"['Somerville College', 'Achimota School', 'University of Ghana']"
Q2124839,['University of Algiers']
Q1195971,['National University of Physical Education and Sport of Ukraine']
Q259512,['Pontifical Catholic University of Peru']
Q2219643,['Colegio de San Juan de Letran']
Q1684759,['Pontifical Gregorian University']
Q463394,['University of Medicine 2']
Q455164,['Comenius University in Bratislava']
Q1894802,['Bedford College']
Q3566640,['Charles University']
Q3292267,"['University of Cambridge', 'University of Paris (1896-1968)']"
Q560694,"['University of Tirana', 'University of Innsbruck']"
Q127740,"['Central Conservatory of Music', ""Xi'an Conservatory of Music""]"
Q1000061,['Odessa State Academy of Civil Engineering and Architecture']
Q15133394,['Kyung Hee University']
Q373425,"['University of California, Santa Barbara']"
Q5103058,['']
Q439102,"['MSU Faculty of Physics', 'University of Tartu']"
Q648952,['University of Manila']
Q708023,"['Stanford University', 'Drexel University']"
Q58079,['University of Ljubljana']
Q540255,['University of Latvia']
Q624870,['Seoul National University']
Q7967650,"['National Taiwan Normal University', 'National Chengchi University']"
Q3194965,"['University of Chemistry and Technology', 'Royal University of Law and Economics']"
Q834044,"['Faculty of Humanities and Social Sciences, University of Zagreb']"
Q329458,"['University of Paris (1896-1968)', 'Sciences Po', 'University of Caen Normandy']"
Q459292,['Lithuanian Academy of Music and Theatre']
Q716871,['University of Malaya']
Q11250307,['Gangnung Elementary School']
Q6762495,['University of California']
Q326405,['University of Atlántico']
Q2151910,['Luigj Gurakuqi University']
Q960426,['Pontifical Catholic University of Peru']
Q3362788,['Sciences Po Aix']
Q4846291,"['School of Medicine, University of Zagreb']"
Q707760,['Peking University']
Q332044,"['National University of San Marcos', 'Cornell University', 'University of Illinois at Urbana–Champaign']"
Q15630925,['Seoul Institute of the Arts']
Q176771,['University College London']
Q519656,['Precious Blood Secondary School']
Q7103155,"['London School of Economics and Political Science', 'University of the West Indies']"
Q225625,"['Tallinn University', 'University of Tartu']"
Q1383773,['University of Lausanne']
Q359339,['University of Tartu']
Q1325702,['Royal Academy of Music']
Q3067658,['University of Paris (1896-1968)']
Q356666,"['Harvard University', 'Seoul National University']"
Q1232734,['University of Belgrade Faculty of Law']
Q3509379,['Royal Military Academy Sandhurst']
Q16490286,"['University of Cauca', 'Sophia University']"
Q465850,"[""Hastings Boys' High School""]"
Q15616069,['New York Institute of Technology']
Q490217,['Korea University']
Q3847678,['University of El Salvador']
Q498456,['Chung-Ang University']
Q969378,['Sadiki College']
Q271012,['Free University of Brussels']
Q10855903,['Seoul National University']
Q6128819,['Lincoln University']
Q2006202,['Lithuanian University of Educational Sciences']
Q5593274,['University of Otago']
Q2536087,['University of Nice Sophia-Antipolis']
Q441615,"['International Writing Program', 'University of Tirana']"
Q7023191,['La Sapienza University of Rome']
Q7282031,['Andrés Bello Catholic University']
Q4165318,['National University of Singapore']
Q3571067,['Sichuan Normal University']
Q1366602,['Baku Academy of Music']
Q7282248,['University of the Andes']
Q353713,"['Damascus University', ""École nationale supérieure d'agronomie et des industries alimentaires""]"
Q1276156,"['Yonsei University', 'Ashland University', 'Cleveland State University']"
Q2735742,['Mohammed V University']
Q715352,['Universidad de la República']
Q7137763,"['Saengcho Elementary School', 'Saengcho Middle School']"
Q698735,['Shih Chien University']
Q2012757,['University of Tartu']
Q836637,['Faculty of Law at Comenius University in Bratislava']
Q468211,['University of Ljubljana']
Q574678,['University of Dar es Salaam']
Q317500,['Damascus University']
Q511455,"['National and Kapodistrian University of Athens', 'Trinity College', 'Harvard Law School']"
Q3531454,['Universidad de la República']
Q7282661,['University of Malaya']
Q5429284,"['University of Texas at Austin', 'American University']"
Q2983476,['University of Latvia']
Q6694271,['Seoul Arts High School']
Q5139737,"['Brown University', 'Stanford University', 'Middlesex University']"
Q5398539,"['Harvard University', 'Sarah Lawrence College', 'Fiorello H. LaGuardia High School']"
Q2980742,"['Lovanium University', 'Université catholique de Louvain']"
Q22043905,"['University of Ouagadougou', 'Paris Descartes University - Sorbonne Paris Cité', 'Pierre Mendès-France University']"
Q487298,['Dong-A University']
Q2033972,['Vilnius University']
Q1269997,"['University of Delhi', 'Columbia University', 'School of International and Public Affairs, Columbia University']"
Q158915,['National University of San Marcos']
Q217598,"['University of Barcelona', 'University Toulouse I - Capitole']"
Q861710,"['University of Paris VI: Pierre-and-Marie-Curie University', 'University of Caen Normandy', 'University of Rouen']"
Q4951274,['']
Q496004,"['Moscow State University', 'Kim Il-sung University']"
Q562440,['University of the Punjab']
Q7830608,"['Obafemi Awolowo University', 'Obafemi Awolowo University']"
Q1710071,['Comenius University in Bratislava']
Q6753581,"['National Cheng Kung University', 'Massachusetts Institute of Technology', 'Asian Institute of Technology']"
Q956334,['Louisiana State University']
Q12587919,"['International Writing Program', 'Sogang University']"
Q1232012,['Institut des hautes études cinématographiques']
Q3572265,['Seoul National University']
Q452300,"['Sciences Po', 'Tunis University']"
Q331559,['Academy of Performing Arts']
Q828959,['Columbia University']
Q4054398,['Moscow Power Engineering Institute']
Q2581168,['University of Indonesia']
Q3197421,"['University of Oxford', 'Victoria University of Wellington']"
Q5491000,['Chinese Culture University']
Q959485,"[""Peoples' Friendship University of Russia""]"
Q3028446,['National University of San Marcos']
Q6270219,"['John F. Kennedy School of Government', 'Yale University']"
Q4866775,"['University of Paris (1896-1968)', 'Damascus University']"
Q138970,['Bangor University']
Q5642345,"[""Tanjong Katong Girls' School"", 'National University of Singapore']"
Q5961301,['Stanford University']
Q10361187,['Instituto Nacional de Matemática Pura e Aplicada']
Q3114436,"[""Wellington Girls' College""]"
Q2564290,['Facultad de Medicina']
Q2478801,"['Academy of Music', 'University of Music and Performing Arts Vienna']"
Q6170276,['Central University of Venezuela']
Q725299,['Vilnius University']
Q725799,['Comenius University in Bratislava']
Q2569893,"['Tallinn Music High School', 'Estonian Academy of Music and Theatre']"
Q127219,"['University of Rennes', 'University of Paris (1896-1968)']"
Q2848287,"['Université Laval', 'Pantheon-Sorbonne University']"
Q1679428,['University of Göttingen']
Q639741,"['University of British Columbia', 'Harvard University']"
Q1300892,['']
Q743834,"['Pontifical Catholic University of Peru', 'University of Wisconsin–Madison']"
Q4533198,['Baku State University']
Q4768773,"['University of Pennsylvania', 'University of Auckland']"
Q663127,['University of Valle']
Q3978500,['University of Belgrade School of Medicine']
Q11213537,"['Riga Technical University', 'University of Latvia']"
Q4132243,['Kwara State University']
Q508890,"['Universidad de la República', 'Paris Dauphine University', 'Carlos III University of Madrid']"
Q164247,['Latvia University of Life Sciences and Technologies']
Q646258,['Academy of Fine Arts']
Q3320435,['University of Toulouse (1966-1969)']
Q12964655,['Centro Escolar University']
Q2590916,"['Faculty of Humanities and Social Sciences, University of Zagreb']"
Q698857,['']
Q57693,['University of Dar es Salaam']
Q5726754,"['Harvard Graduate School of Design', 'Princeton University School of Architecture']"
Q706728,['National Taiwan University']
Q333008,['Hanyang University']
Q1260118,['Ontario Police College']
Q822941,"['Pontifical Ecclesiastical Academy', 'Pontifical University of Saint Thomas Aquinas']"
Q8272479,['National Taiwan University of Arts']
Q12625765,"['Sungkyunkwan University', 'Kyunggi High School']"
Q3264585,['']
Q2821044,"['University Toulouse - Jean Jaurès', 'University Toulouse - Jean Jaurès']"
Q536478,['Syracuse University']
Q486635,['Korea University']
Q3073499,"['University of the Punjab', 'Government Emerson College Multan']"
Q2749793,['Aix-Marseille University']
Q704065,"['Paris Descartes University - Sorbonne Paris Cité', 'University of Regensburg']"
Q3491740,['']
Q966713,['University of Ljubljana']
Q263732,['Pyongyang University of Music and Dance']
Q3516541,['École nationale supérieure Louis-Lumière']
Q569026,"['Renmin University of China', 'East China Normal University']"
Q1509254,['University of National and World Economy']
Q3193984,['University of Melbourne']
Q1888117,['University Paul-Cézanne - Aix Marseille III']
Q6179410,"[""Hamilton Girls' High School""]"
Q444942,['Lviv Conservatory']
Q3357469,['University of Costa Rica']
Q530538,['Sofia University']
Q98918,['Seoul Institute of the Arts']
Q1942684,['Ferdowsi University of Mashhad']
Q28704,['Yonsei University']
Q944216,['Riga Technical University']
Q4213538,['Tchaikovsky National Music Academy of Ukraine']
Q1281950,"['Universidad de la República', 'University of Paris (1896-1968)']"
Q5209656,['Japan Institute of the Moving Image']
Q540913,"['Harvard University', 'University of Cape Town']"
Q5293105,['Westlake Boys High School']
Q1230310,['Shota Rustaveli Theatre and Film University']
Q382318,['Peking University']
Q590359,['Universidad Católica de Santiago de Guayaquil']
Q486041,['Chung-Ang University']
Q2730428,['University of Lima']
Q262574,['Technical University of Košice']
Q2492624,['Estonian Academy of Music and Theatre']
Q3070876,['University of Arts in Belgrade']
Q1187661,['University of York']
Q15903786,"['National Taiwan University', 'University of Michigan College of Literature, Science, and the Arts']"
Q5395350,['TH Köln – University of Applied Sciences']
Q452037,['Lycée Descartes']
Q469503,['']
Q169507,['Damascus University']
Q963431,"[""Saint Mary's University""]"
Q516919,['Juilliard School']
Q4707881,"['New Method College, Hong Kong']"
Q293127,['Tallinn University of Technology']
Q448251,"['John F. Kennedy School of Government', 'University of Hawaii at Manoa', 'Willamette University College of Law']"
Q4027396,['Downside School']
Q4165854,['Ain Shams University']
Q2628417,['Satbayev University']
Q6553703,['National University of Singapore']
Q3069939,['Pontifical Catholic University of Chile']
Q487846,['University of Tartu']
Q3348154,['Rajshahi University']
Q3350657,['University of Pristina']
Q1626808,['University of Auckland']
Q319153,"['Somali National University', 'Eastern Mennonite University', 'Barkatullah University']"
Q12241028,['Gerasimov Institute of Cinematography']
Q1376538,['Vilnius University']
Q2625360,"['Ateneo de Manila University', 'University of Santo Tomas', 'Harvard Law School']"
Q3105261,['Comenius University in Bratislava']
Q2074245,['London School of Economics and Political Science']
Q459562,['Josef Korbel School of International Studies']
Q6290932,['University of Belgrade School of Electrical Engineering']
Q2399446,['Colegio de San Juan de Letran']
Q23810819,['Kyrgyz National Agrarian University']
Q888792,['Royal Military Academy Sandhurst']
Q4262957,['Institut Teknologi Bandung']
Q57542,['University of Belgrade Faculty of Law']
Q786040,['University of Paris (1896-1968)']
Q241638,['University of Otago']
Q710713,['Chinese Culture University']
Q3358510,['University of Colombo']
Q3510720,['Bayero University Kano']
Q173958,['University of Malta']
Q1890995,['Sadiki College']
Q348867,"[""King's College""]"
Q1182143,['Cornell University']
Q2622560,['Central School of Art and Design']
Q842349,['Nihon University']
Q2834037,['Moscow Conservatory']
Q523838,"['Central University of Ecuador', 'Pontificia Universidad Católica del Ecuador']"
Q12607906,['Seoul National University']
Q3335124,"['Macquarie University', 'Alexandria University']"
Q2625021,['Bogomolets National Medical University']
Q18574127,['Autonomous University of Madrid']
Q1508949,['International Writing Program']
Q1266756,"['University of Canterbury', 'Massey University']"
Q4497201,['Allameh Tabatabaei University']
Q612582,"['Royal College, Colombo']"
Q5678758,['University of Karachi']
Q393409,['University of Zagreb']
Q725427,['Tallinn University of Technology']
Q1450922,['Sciences Po']
Q563297,"['University of the South Pacific', 'Monash University']"
Q5103342,['Kyung Hee University']
Q198022,"['University of Bath', 'London School of Economics and Political Science', 'University of International Business and Economics']"
Q3346041,['University of Dhaka']
Q1877390,"['University of Lubumbashi', 'University of Kinshasa']"
Q16177948,"[""Sudo Girls' High School""]"
Q4665688,"['Trinity College', ""King's College London""]"
Q2418949,['Francis Douglas Memorial College']
Q834824,"['Sofia University', 'Sofia University']"
Q549456,['Aberystwyth University']
Q10340236,['New University of Lisbon']
Q2535415,['Ss. Cyril and Methodius University of Skopje']
Q3499494,['University of Ljubljana']
Q435427,['Rockhurst University']
Q198279,"['Georgetown University', 'Damascus University']"
Q3076088,"['Universidad de la República', 'Harvard Business School', 'Harvard University']"
Q57838,"['National Taiwan University', 'National Taichung First Senior High School']"
Q928356,['University of Zagreb']
Q983831,"['University of Tartu', 'Miina Härma Gymnasium']"
Q2064887,['Charles University']
Q336054,['Yerevan State University']
Q3181702,['University of Auckland']
Q2821379,"['Institut National des Arts, Bamako']"
Q3318567,"['Paris-Sorbonne University - Paris IV', 'Panthéon-Assas University']"
Q602246,['Pontifical Urbaniana University']
Q6892005,['School of Oriental and African Studies']
Q5427882,['Cayetano Heredia University']
Q3349910,['Bangladesh University of Engineering and Technology']
Q274000,['Seoul National University']
Q514954,['Paris Nanterre University']
Q525003,['University of Nigeria']
Q10772561,['Charles University']
Q206209,['Pierre Mendès-France University']
Q3694634,['University of Lucknow']
Q21693162,['Complutense University of Madrid']
Q563229,['Sofia University']
Q3442370,"['École Polytechnique', 'Télécom Paris']"
Q624531,"['University of Oxford', 'Seoul National University']"
Q3487103,['Comenius University in Bratislava']
Q3506245,['Academy of Performing Arts in Bratislava']
Q11272852,['Lviv University']
Q720956,"['Kharkiv Institute of Arts', 'Kharkivsʹka derz͡havna akademii͡a dyzaĭnu i mystet͡stv', 'USSR Academy of Arts']"
Q2115966,['University of Belgrade Faculty of Law']
Q57754,['Moscow State University of Civil Engineering']
Q348043,['University of Hamburg']
Q3045927,['University of Miami']
Q5371883,"['Soochow University', 'Georgetown University']"
Q7174263,"['Auckland Grammar School', 'University of Auckland', 'University of Otago']"
Q16864477,['American University of Beirut']
Q311596,['University of Tirana']
Q429560,['Tallinn University of Technology']
Q2885533,"['Makerere University', 'Kunstakademie Düsseldorf']"
Q715354,"['University of Libya', 'Michigan State University']"
Q1382337,['University of Ljubljana']
Q3536391,['University of Malaya']
Q700913,"['The College Preparatory School', 'University of California, Berkeley']"
Q274769,['University of Libya']
Q1285099,['University of Zagreb']
Q318493,['American University of Beirut']
Q58123,"['University of Iceland', 'University of East Anglia']"
Q363088,['Sofia University']
Q334059,"['Forman Christian College', 'Aitchison College']"
Q807416,"['Victoria University of Wellington', 'Royal Academy of Dramatic Art']"
Q536222,"['London School of Economics and Political Science', 'Carleton University']"
Q158934,['Donbas National Academy of Civil Engineering and Architecture']
