wikidata_code_b,education
Q983228,['Victoria University of Wellington']
Q55928,['Warsaw University of Technology']
Q115700,['Kunstgewerbeschule Zürich']
Q257211,['University of Belgrade Faculty of Philosophy']
Q458360,['National Academy of Music']
Q3518399,"[""St. Stephen's College"", 'University of Delhi', 'Syracuse University']"
Q790712,['University of Reading']
Q1241451,"['Cairo  University', 'University of Massachusetts Amherst']"
Q519793,['University of Gdańsk']
Q598131,['Utrecht University']
Q457171,['Portadown College']
Q376787,['Comenius University in Bratislava']
Q78538,['University of Vienna']
Q1260208,['Siberian State Medical University']
Q552892,['Maxim Gorky Literature Institute']
Q365955,"['Academy of Fine Arts, Munich']"
Q57321,"['University of Costa Rica', 'Edmund A. Walsh School of Foreign Service']"
Q977228,['University of Pennsylvania']
Q484087,['Tokyo Korean School']
Q454068,['University of Paris (1896-1968)']
Q939894,"['San Francisco Art Institute', 'London College of Communication', 'London Film School']"
Q3518417,['Indian Institute of Management Ahmedabad']
Q580332,['University of Lisbon (1911–2013)']
Q122991,['University of Fribourg']
Q739216,['Norwegian School of Sport Sciences']
Q317556,"['Kabul Medical University', 'Kabul University']"
Q2491982,['Ludwik Solski Academy for the Dramatic Arts']
Q350659,"['Faculty of Philosophy and Sociology, University of Warsaw', 'Northwestern University']"
Q92649,"['Technion – Israel Institute of Technology', 'Weizmann Institute of Science']"
Q58280,['University of Neuchâtel']
Q116288,['Seoul National University']
Q1720967,['Haydarpaşa High School']
Q7366035,['University of Santo Tomas']
Q123374,"['Freie Universität Berlin', 'University of Zurich']"
Q465181,['Robert College']
Q935982,['Baku Academy of Music']
Q687024,['Princeton University']
Q1396462,['Royal Academy of Fine Arts']
Q44332,['Gazi University']
Q1337241,['Colegio Nacional de Buenos Aires']
Q395124,['Conservatory of Grenoble']
Q2525451,"['Lithuanian Academy of Music and Theatre', 'Russian Institute of Theatre Arts']"
Q320786,['Ludwik Solski Academy for the Dramatic Arts']
Q1076636,"['University of Buenos Aires', 'Colegio Nacional de Buenos Aires']"
Q3067392,['Seijo University']
Q550660,"['University of Helsinki', 'London School of Economics and Political Science', 'Helsinki University of Technology', 'Aalto University']"
Q210822,['University of Latvia']
Q1083732,"['Sciences Po', 'Cours Hattemer']"
Q949046,['University of Helsinki']
Q355241,['University of Tartu']
Q371203,"['Université Saint-Louis - Bruxelles', 'Université catholique de Louvain']"
Q16004,"['University of Geneva', 'Royal Military Academy Sandhurst']"
Q638941,['University of Theatre and Film Arts']
Q887614,['London Film School']
Q205790,"['London School of Economics and Political Science', 'Princeton University']"
Q1568274,"['Temple University', 'University of Leeds', 'Fordham University', 'The New School']"
Q176668,['University of Belgrade']
Q1385100,"['Victoria University of Wellington', 'Nelson College', 'University of Chicago Law School']"
Q620479,['Columbia University']
Q3133978,['Jai Hind College']
Q705995,['Hong Kong Baptist University']
Q509756,['INSEAD']
Q73769,"['Gardonyi Geza Cistercian High School, Eger, Hungary']"
Q502417,['University of Bucharest']
Q1229909,['Royal Academy of Dramatic Art']
Q256001,['University of Helsinki']
Q786521,['Lviv Conservatory']
Q6067444,['Pontifical Catholic University of Chile']
Q59549,"['Faculty of Law and Administration, University of Warsaw']"
Q559607,['Dnipropetrovsk State Agrarian University']
Q212765,['University of Žilina']
Q427597,"['Sibelius Academy', 'University of Helsinki']"
Q55915,"['Faculty of Law and Administration, University of Warsaw', 'Columbia University']"
Q1048498,['University of Bucharest']
Q76354,"['Hasanuddin University', 'INSEAD']"
Q55920,"['University of Wrocław', 'Adam Mickiewicz University in Poznań']"
Q724165,['Spring and Autumn Drama School']
Q452723,['Jan Matejko Academy of Fine Arts in Krakow']
Q12149,['Defence Services Academy']
Q3629480,"['University of Delhi', 'Shri Ram College of Commerce', ""St. Xavier's School, Delhi"", 'Faculty of Law']"
Q528185,"['National Autonomous University of Mexico', 'El Colegio de México']"
Q3546701,['Centro de Educación Artística']
Q2916050,"['Jorge Tadeo Lozano University', 'New York University']"
Q249545,['University of Music and Performing Arts Vienna']
Q707484,"['University of Paris (1896-1968)', 'Complutense University of Madrid']"
Q830994,['Babeș-Bolyai University']
Q2662067,['Philology Department (Bucharest University)']
Q58286,['Pantheon-Sorbonne University']
Q659305,['Hebrew University of Jerusalem']
Q510523,"['University of London', 'University of Zambia', 'Egyptian Military Academy']"
Q264252,"['University of the Philippines Visayas', 'University of Michigan', 'University of Michigan Law School']"
Q314263,['American University of Beirut']
Q11735,['University of Vienna']
Q2994025,"['University of Wrocław', 'National Film School in Łódź']"
Q470097,['Université du Québec à Montréal']
Q978208,['University of Liège']
Q764913,['Eötvös Loránd University']
Q1933451,['Gerrit Rietveld Academie']
Q43749,['John Paul II Catholic University of Lublin']
Q6762928,['University of Malta']
Q381002,"['Amherst College', 'University of Hartford', 'Howard University', 'Harvard University']"
Q731076,['Runnymede College']
Q3354008,['National Film School of Denmark']
Q556699,['School of Visual Arts']
Q1744061,['University of Oslo']
Q301395,"['University of Amsterdam', 'Leiden University']"
Q3595242,['Film and Television Institute of India']
Q285944,['International Christian University']
Q2119928,['University of Lisbon']
Q78655,['University of Vienna']
Q554331,"['Stanford University', 'Kuban State Medical University', ""Peoples' Friendship University of Russia"", 'Stanford Graduate School of Business']"
Q506771,['Royal Conservatory of Brussels']
Q568534,['University of Music and Performing Arts Vienna']
Q450913,['University of Lisbon']
Q3986360,['Pontifical Urbaniana University']
Q740631,['University of Oslo']
Q709317,"['University of Hong Kong', 'University of Hong Kong']"
Q28871,['University of Physical Education in Wrocław']
Q1369539,"['', 'University of Economics, Prague']"
Q902463,"['Bauman Moscow State Technical University', 'Lodz University of Technology']"
Q3115713,"['Government Model Boys Higher Secondary School', 'University College Trivandrum']"
Q270025,['National University of the Northeast']
Q78670,"['University of Southern California', 'University of Innsbruck']"
Q561184,"['Academy of Fine Arts, Munich']"
Q57534,['University of Benghazi']
Q1294713,"['University of Chicago', 'University of Texas at Austin', 'University of Mumbai']"
Q3522869,"['London School of Economics and Political Science', 'University of Delhi']"
Q117011,['University of Zurich']
Q1554548,['University of Tehran']
Q218415,['University of Bucharest']
Q1250094,['Lille school of journalism - École supérieure de journalisme de Lille']
Q383528,"['University of California, Los Angeles']"
Q4737,"['University of Miami', ""Peoples' Friendship University of Russia"", 'Universidad Nacional Autónoma de Honduras']"
Q450226,"['University of Pennsylvania', 'National Taiwan University']"
Q571707,['Helwan University']
Q92927,"['Hebrew University of Jerusalem', 'Tel Aviv University', 'Technion – Israel Institute of Technology']"
Q3376988,"['University of Helsinki', 'Oulun Lyseon Lukio']"
Q465284,"['National Taiwan University', 'University of Illinois system', 'University of Illinois at Urbana–Champaign', 'Harvard Law School']"
Q1650472,"['Heidelberg University', 'University of Konstanz']"
Q928556,['University of Gdańsk']
Q1442609,['Keio University']
Q57517,['University of Lisbon']
Q3350422,['University of Kent']
Q362746,['Eötvös Loránd University']
Q706370,"['Peking University', 'Beijing Normal University']"
Q346751,['Korea University']
Q377358,"['University of Madras', 'Harvard Business School', 'Harvard University', 'Presidency College']"
Q2617978,['University of Natal']
Q426571,['University of Tokyo']
Q468805,['Texas A&M University']
Q3165444,"[""Conservatoire national supérieur d'art dramatique"", 'Cours Florent']"
Q521774,"['Yeshiva University', 'Hebrew University of Jerusalem']"
Q983402,"['University of Colombo', 'University of Ceylon', 'Royal College, Colombo']"
Q2268794,"[""El Nasr Boys' School""]"
Q380437,['American University of Beirut']
Q195522,['Habibia High School']
Q648789,"[""St Columb's College""]"
Q298030,['University of Iceland']
Q982892,['University of Bergen']
Q2384779,['Nihon University']
Q113265,['University of Oslo']
Q7176020,"['University of London', 'Yale Law School']"
Q2992071,['Vilnius University Faculty of Law']
Q471248,"['John F. Kennedy School of Government', 'Pontificia Universidad Católica del Ecuador']"
Q567098,['Aarhus University']
Q505412,['Ural state university of physical culture']
Q1391342,['Bangalore University']
Q2419510,['Ben-Gurion University of the Negev']
Q555319,['University of Iceland']
Q211771,"['Comenius University in Bratislava', 'University of Oxford']"
Q293136,['State Conservatory of Usbekistan']
Q934930,"[""Queen's University Belfast""]"
Q434280,"['Colegio Nacional de Buenos Aires', 'Facultad de Filosofía y Letras de la Universidad de Buenos Aires']"
Q1077498,"['Marcellin College, Auckland']"
Q1190856,"['Kirori Mal College', 'University of Delhi']"
Q605874,['ETH Zurich']
Q6727256,"['Harvard University', 'University of Mumbai', 'Savitribai Phule Pune University']"
Q252088,['National Autonomous University of Mexico']
Q270978,"['University of Bonn', 'Gevorkian Theological Seminary']"
Q488211,"['Defense Language Institute', 'Kiev Military Aviation Engineering Academy']"
Q559228,"['Middle East Technical University', 'Leibniz University Hannover']"
Q32777,['Charles University']
Q677600,['Goethe University Frankfurt']
Q124949,['University of Zurich']
Q720971,['']
Q1442249,['Metropolitan Autonomous University']
Q5639013,"['University of Manchester', 'University of Technology', 'Markaziyah High School']"
Q490114,"['Seoul National University', 'Massachusetts Institute of Technology', 'MIT Sloan School of Management', 'Johns Hopkins University', 'Paul H. Nitze School of Advanced International Studies', 'George Washington University']"
Q327127,['Egyptian Military Academy']
Q749047,['Kokugakuin University']
Q242078,"['University of Natal', 'Harvard Law School']"
Q567023,['Royal Academy of Fine Arts']
Q14063,['Ghent University']
Q653611,['North Carolina State University']
Q1567582,['University of Lisbon']
Q1804849,"['University of New Mexico', 'Beijing Normal University']"
Q272462,['Central Music School']
Q382150,['Chernihiv Higher Military Aviation School of Pilots']
Q316495,['University of Mosul']
Q1396178,['University of Auckland']
Q2748525,['Mat Join Karna Modern School']
Q704724,['The Chinese University of Hong Kong']
Q944723,"['University of Michigan', 'Mannes College The New School for Music']"
Q319090,"['Harvard Business School', 'Harvard University', 'Tel Aviv University']"
Q1185463,['Politecnico di Milano']
Q272849,['Baku State University']
Q122275,['University of St. Gallen']
Q1248110,['Gerasimov Institute of Cinematography']
Q228567,['Hacettepe University Ankara State Conservatory']
Q248120,['University of Southern California']
Q441456,['Universidad Iberoamericana']
Q2164400,"['Western Hemisphere Institute for Security Cooperation', 'National University of San Marcos', 'Chorrillos Military School', '']"
Q575948,['University of Edinburgh']
Q983618,['Newbridge College']
Q676173,['Janáček Academy of Music and Performing Arts']
Q1143841,"['Princeton University', 'Massachusetts Institute of Technology']"
Q712178,['Ying Wa College']
Q462186,['Estonian Academy of Music and Theatre']
Q80404,['Montana State University - Bozeman']
Q115625,['International Seminary of Saint Pius X']
Q1344161,['Curtis Institute of Music']
Q343562,"['University of Chicago', 'University of Vienna', 'Ankara University', ""St. George's Austrian High School""]"
Q483290,['University of Belgrade Faculty of Philosophy']
Q1388674,['National University of La Plata']
Q968608,['University of Oslo']
Q1078163,['University of Tokyo']
Q348235,"['California Institute of Technology', 'Princeton University']"
Q29962565,"['Free University of Brussels', 'Institut Saint-Luc', 'Free University of Brussels']"
Q2603997,['Moscow Conservatory']
Q22803,['Dankook University']
Q231946,['Miami Dade College']
Q1662036,['La Martiniere Lucknow']
Q1399260,"['Princeton University', 'University of Paris (1896-1968)', 'Pantheon-Sorbonne University']"
Q1636870,['University of Caldas']
Q711914,['University of Toronto']
Q657077,['Beit Zvi']
Q24692,['State University of Management']
Q655905,['Princeton University']
Q471830,['University of Houston']
Q944204,"[""St Patrick's College""]"
Q557631,['University of Buenos Aires']
Q712013,['Franz Liszt Academy of Music']
Q446534,"['Sofia University', 'Moscow State University']"
Q547089,"['University of Navarre', 'National University of Engineering']"
Q1287413,['University of Calcutta']
Q26776,['University of Sarajevo']
Q12865,['']
Q152302,['Pontifical Gregorian University']
Q484686,['Kyung Hee University']
Q664693,"['Pontifical Catholic University of Chile', 'Harvard University']"
Q84729,['Academy of Fine Arts Vienna']
Q3112903,"['National Autonomous University of Mexico', '']"
Q1285526,"['Ateneo de Manila University', 'Princeton University', 'University of the Philippines']"
Q556137,"['Johns Hopkins University', 'Royal Air Force College Cranwell', 'Paul H. Nitze School of Advanced International Studies']"
Q548003,"['University of Paris VI: Pierre-and-Marie-Curie University', 'University of Paris (1896-1968)', 'Howard University', 'École Centrale Paris']"
Q1398708,"['University of Mysore', 'Indian Institute of Technology Kanpur']"
Q482836,['Seoul National University']
Q1986025,['National Autonomous University of Mexico']
Q1291349,['University of Oslo']
Q200941,['University of Lisbon']
Q266271,['Gnessin Russian Academy of Music']
Q366692,"['Ankara University Faculty of Political Science', 'University of Cologne', 'Istanbul High School']"
Q11823,"['Alexandria University', 'Monastery of Saint Pishoy']"
Q310225,"['University of Limerick', 'Trinity College Dublin']"
Q453289,"['California State Polytechnic University, Pomona']"
Q711722,"['Universidad Metropolitana', 'Massachusetts Institute of Technology']"
Q316544,['Technical University of Denmark']
Q697552,['Ghent University']
Q84207,['University of Vienna']
Q708183,['Beijing Film Academy']
Q293194,['Rafael Landívar University']
Q1969281,['Estonian Academy of Music and Theatre']
Q466782,['Hebrew University of Jerusalem']
Q440934,"['Trinity College Dublin', 'Harvard University', 'University of California, Los Angeles']"
Q1027475,['IUAV University of Venice']
Q472058,"['Emerson College', 'AFI Conservatory']"
Q1932124,['Central Academy of Fine Arts']
Q1398806,['Norwegian National Academy of Theatre']
Q740643,['Stockholm University']
Q2707927,['Pontifical Catholic University of Chile']
Q962765,['Edmund A. Walsh School of Foreign Service']
Q273925,['Escuela Normal Superior José Abelardo Núñez']
Q709248,"['Renmin University of China', 'University of Pittsburgh']"
Q355812,"['Harvard University', 'Corvinus University of Budapest']"
Q970882,['Communication University of China']
Q463095,['']
Q8997373,"['Fu Jen Catholic University', 'University of Illinois at Urbana–Champaign', 'National Chengchi University']"
Q1335814,"['London School of Economics and Political Science', 'National and Kapodistrian University of Athens']"
Q329295,['University College London']
Q312358,['University of Buenos Aires']
Q445304,['Harvard University']
Q464662,['Ghent University']
Q553567,"['Tel Aviv University', 'Ben-Gurion University of the Negev']"
Q920595,['Tel Aviv University']
Q937743,['Royal Danish Academy of Music']
Q335688,"['Faculty of Political Sciences, University of Belgrade']"
Q455700,"['Tsinghua University', 'Jilin University', 'Renmin University of China']"
Q2443910,['Academy of Performing Arts']
Q112835,"['University of Cambridge', 'Heidelberg University', 'University of Siegen']"
Q3046401,['Pontifical Xavierian University']
Q268421,['Aarhus University']
Q682961,['Moscow Conservatory']
Q723502,"['University of Pittsburgh', 'Harvard University', 'The Fletcher School of Law and Diplomacy']"
Q468579,['Royal College of Surgeons in Ireland']
Q426855,"['Princeton University', 'University of Bucharest']"
Q434312,"[""St Anne's College"", 'Riddlesworth Hall School', 'Sherborne School for Girls']"
Q922267,['University of Concepción']
Q2364268,['University of Sarajevo']
Q459089,['National University of Physical Education and Sport of Ukraine']
Q2364264,['M.S. Schepkin Higher Theatre School']
Q115520,"['Gymnasium am Münsterplatz', 'University of Zurich']"
Q1366720,['Saint Petersburg State Theatre Arts Academy']
Q1515366,['University of Tübingen']
Q284051,"['Hebrew University of Jerusalem', 'Mountview Academy of Theatre Arts']"
Q1386754,"['Churchill College', 'Imperial College London', 'William Ellis School']"
Q266245,"['Juilliard School', 'Yale University', 'Toho Gakuen School of Music']"
Q364194,['Birzeit University']
Q973400,['Ural State University']
Q15030,['Eötvös Loránd University']
Q717829,['Dover College']
Q967540,['University of the Free State']
Q57663,['Vilnius University']
Q7283012,['University of Mumbai']
Q532444,['Escuela Nacional de Experimentación y Realización Cinematográfica']
Q27258137,"['Andrés Bello Catholic University', 'Central University of Venezuela']"
Q1300823,['National University of the Littoral']
Q469601,['Academy of Performing Arts']
Q79041,"['University of Salamanca', 'University of Málaga', 'University of Salzburg']"
Q123354,['University of Fribourg']
Q1285208,['Military Academy Belgrade']
Q2274006,"['UCLA School of Theater, Film and Television', 'DePaul University', 'University of California, Los Angeles']"
Q1703134,"['Tokyo Metropolitan Shinjuku High School', 'Tokyo University of the Arts']"
Q51983,['Universidad de la República']
Q763107,['University of Buenos Aires']
Q726302,['University of South Africa']
Q727484,"['New College', 'University of Zimbabwe']"
Q860317,"['Islamic University of Madinah', 'King Saud University', 'University of Wales']"
Q713162,"['Pantheon-Sorbonne University', 'Paris-Sorbonne University - Paris IV', 'Saint Joseph University']"
Q380063,"['ETH Zurich', 'INSEAD']"
Q313353,"['Abkhazian State University', 'Tbilisi State University']"
Q887617,['Universidad de San Carlos de Guatemala']
Q296036,['Pontifical Catholic University of Chile']
Q438645,['University of Massachusetts Amherst']
Q381099,"['Edmund A. Walsh School of Foreign Service', 'Georgetown University', 'University of Virginia School of Law']"
Q113733,['Ludwig Maximilian University of Munich']
Q961225,['Pontifical Gregorian University']
Q458202,"['Pontifical Ecclesiastical Academy', 'Pontifical Gregorian University', 'Pontifical Catholic University of Argentina', 'Pontifical Oriental Institute']"
Q716018,['Beijing Film Academy']
Q370110,"['University of the West Indies', 'American University', 'Howard University']"
Q837534,"['New Method College, Hong Kong']"
Q45174,['John F. Kennedy School of Government']
Q57816,"['Amrit Science College', 'Jawaharlal Nehru University', 'School of Planning and Architecture, Delhi']"
Q116917,['Zurich University of the Arts']
Q300354,['International Writing Program']
Q77576,['Folkwang University of the Arts']
Q168517,"['Cairo  University', 'Harvard University']"
Q466654,"['George Washington University', 'University of San Francisco', 'University of the Philippines']"
Q465476,"['Türr István Gimnázium és Kollégium', 'Eötvös Loránd University']"
Q273667,"['Moscow Conservatory', 'Tbilisi State Conservatoire']"
Q445630,['University of Pretoria']
Q985882,['Seijo University']
Q917096,"['Harvard Law School', 'John F. Kennedy School of Government', 'Katholieke Universiteit Leuven', 'University of Namur']"
Q52494,"['Ghent University', 'University of Colorado']"
Q468418,"['Faculty of Humanities, University of Ankara']"
Q1709110,['Law School of the University of Coimbra']
Q271494,['']
Q1092091,['Waseda University']
Q443404,"['Paris-Sorbonne University - Paris IV', 'University of Paris (1896-1968)']"
Q2291992,"['Special Music School of the St. Petersburg Conservatory', 'Saint Petersburg Conservatory']"
Q975235,['Waseda University']
Q335215,['University of Manchester']
Q62202,"['University of Göttingen', 'University of Hamburg']"
Q2387480,['Russian Institute of Theatre Arts']
Q713478,['Northwest University']
Q518626,"['Central University of Ecuador', 'Instituto Nacional Mejia']"
Q1932603,"['University ""Marta Abreu"" of Las Villas']"
Q2746094,['University of Tampere']
Q930862,['']
Q2908394,['Tel Aviv University']
Q360015,['University of Baghdad']
Q938710,"['Eton College', ""St Catharine's College, Cambridge""]"
Q853217,['University of Theatre and Film Arts']
Q534829,['National Film School of Denmark']
Q291222,['University of the Andes']
Q659009,['National Film School of Denmark']
Q2573243,['Waseda University']
Q1354155,['University of Oslo']
Q57611,['University of Zagreb']
Q983315,"['Colegio de San Juan de Letran', 'De La Salle University']"
Q317864,"['Somali National University', 'University of Florence']"
Q193675,"['University of Economics, Prague']"
Q123400,['University of Fribourg']
Q275213,['Sibelius Academy']
Q559545,"['Boston University', 'Harvard University', ""École nationale d'administration"", 'Questrom School of Business', 'Harvard Business School']"
Q582003,['Grey High School']
Q258128,['Bezalel Academy of Art and Design']
Q438594,['National University of Asuncion']
Q113766,"['University of Vienna', 'Columbia University']"
Q2033385,"['', 'University of Hassan II Casablanca Ain Chok']"
Q625480,['Ewha Womans University']
Q437231,['Liceo Italiano']
Q1824990,['National University of Cuyo']
Q470654,"['John F. Kennedy School of Government', 'Bar-Ilan University']"
Q981549,['Queen Victoria School']
Q116679,"['University of Bern', 'Harvard Business School']"
Q1066032,['Pontifical Gregorian University']
Q116962,"['University of Geneva', 'University of Lausanne']"
Q1042912,"['University of Cambridge', 'National Autonomous University of Mexico', ""King's College""]"
Q77980,['Humboldt University of Berlin']
Q1442096,['Technical University of Lisbon']
Q401226,['Sofia University']
Q2857249,"['National University of San Marcos', 'Pontifical Catholic University of Peru']"
Q1389764,['Berklee College of Music']
Q1363356,['Jāzeps Vītols Latvian Academy of Music']
Q63346,['Heidelberg University']
Q57506,"['Riga Technical University', 'University of Latvia']"
Q539891,['Universidad de San Carlos de Guatemala']
Q347679,['Agricultural State University of Moldova']
Q335075,['University of Brighton']
Q1362317,"['Hebrew University of Jerusalem', 'Tel Aviv University']"
Q54820,"['University of Leeds', 'Maxim Gorky Literature Institute']"
Q44348,['Nihon University']
Q710548,['Ming Chi University of Technology']
Q465263,['Korea University']
Q201327,['Tribhuvan University']
Q1826458,['Higher School of Coaches']
Q144195,"['University of Tehran', 'Islamic Azad University']"
Q503147,"['Moscow State Institute of International Relations', 'Finance University under the Government of the Russian Federation', 'Academy of Finance', 'Moscow State University']"
Q710092,"['Harvard University', 'Tunghai University']"
Q469828,"['Collège Notre Dame de Jamhour', 'Pontifical Lateran University']"
Q965853,"['Conservatoire national supérieur de musique et de danse', 'University of Lisbon']"
Q940225,['Tel Aviv University']
Q389722,['New England Conservatory of Music']
Q2520253,['Curtis Institute of Music']
Q265277,['University of National and World Economy']
Q473526,['Sofia University']
Q9006577,"['Yale Law School', 'University of Bristol', 'Abbotsholme School']"
Q236621,['University of Oslo']
Q2836692,['University of Lisbon']
Q78587,"['University of Natural Resources and Life Sciences, Vienna']"
Q3034382,['National Autonomous University of Nicaragua']
Q1904943,['University of Toronto']
Q640420,"['Piarist Gymnasium of Budapest', 'Corvinus University of Budapest']"
Q850746,"['Chikushigaoka Koto Gakko', 'Waseda University']"
Q3570139,['Fu Jen Catholic University']
Q143172,['The New School']
Q2156253,['University of Lima']
Q1355435,"[""Peoples' Friendship University of Russia""]"
Q2741999,['Columbia University']
Q706723,"['National Chengchi University', 'University of California, Berkeley', 'The Catholic University of America', 'Georgetown University', 'Georgetown University Law Center']"
Q692904,['University of Oslo']
Q603114,['Hebrew University of Jerusalem']
Q719130,"['National and Kapodistrian University of Athens', 'Panthéon-Assas University', 'Pantheon-Sorbonne University', 'University of Paris (1896-1968)']"
Q434923,"['Istanbul University Faculty of Letters', 'Marmara University']"
Q710422,['Rye Country Day School']
Q1397131,['Oslo Cathedral School']
Q93764,['University of Vienna']
Q369792,['MSU Faculty of Mechanics and Mathematics']
Q338708,"['Paris-Sorbonne University - Paris IV', 'University of Paris (1896-1968)', 'Al-Azhar University']"
Q1392062,"['University of Karachi', 'University of the Punjab', 'Darul Uloom Karachi']"
Q699415,"['Wah Yan College, Hong Kong']"
Q948977,"['Hebrew University of Jerusalem', 'Mercaz HaRav Kook']"
Q964774,"['University of California, Los Angeles']"
Q687205,['Franz Liszt Academy of Music']
Q366272,['Royal Conservatory of Brussels']
Q469964,"['', 'University of Theatre and Film Arts']"
Q355096,"['University College London', 'Harvard University', 'Columbia University', 'University of London']"
Q257779,['Vilnius University']
Q81215,['Sofia University']
Q465950,['Theatre Academy Helsinki']
Q652581,['Tel Aviv University']
Q318458,['Vietnam National University']
Q243047,['National University of Rwanda']
Q14257286,"['Institute of Business Administration, Karachi', 'University of Karachi']"
Q115841,"['Kantonsschule Solothurn', 'University of Bern']"
Q3143161,"['University of Edinburgh', 'University of Dhaka', 'Dhaka College']"
Q602192,"['University of Paris (1896-1968)', 'University of Bucharest']"
Q116136,['ETH Zurich']
Q79068,['University of Graz']
Q542578,"['Ankara University, Law School']"
Q707612,['Tokyo Chinese School']
Q775662,['Royal College of Art']
Q516806,"['Kansas State University', 'National Cheng Kung University']"
Q766965,['Royal Academy of Fine Arts']
Q540925,"['Faculty of Humanities and Social Sciences, University of Zagreb', 'University of Zagreb']"
Q1374692,['University of Auckland']
Q1240812,"['Katholieke Universiteit Leuven', 'Harvard Law School']"
Q4220699,['Hongik University']
Q57441,['University of Calcutta']
Q3142046,"['Lycée Henri-IV', 'École normale supérieure']"
Q3490966,['University of Helsinki']
Q522879,['Wolfson College']
Q1953018,['Ravenshaw College']
Q343327,['Istanbul University']
Q2916028,"['University of Washington', 'Eastern Oregon University']"
Q1624921,['Institut des hautes études cinématographiques']
Q445548,['Stellenbosch University']
Q81129,['Supreme Military Institute of the Armed Forces of the Kyrgyz Republic']
Q551904,['National Taiwan University']
Q235996,"[""Marlborough Girls' College""]"
Q692133,"['State University of New York at Albany', 'Robert College']"
Q161671,"['University of Economics, Prague']"
Q5244721,"['University of Oxford', 'University of Tokyo']"
Q573296,['University of Havana']
Q49067,"['Harvard Business School', 'University of Haifa']"
Q1177587,['I. L. Caragiale National University of Theatre and Film']
Q231445,['K. D. Ushynsky South Ukrainian National Pedagogical University']
Q473046,['Erasmus University Rotterdam']
Q1284560,['Academy of Performing Arts']
Q265813,['National University of Engineering']
Q3566067,['China Academy of Art']
Q2634647,"['Indiana University', 'Harvard University']"
Q11664,['Eduardo Mondlane University']
Q312355,['University of Sarajevo']
Q945683,['Waseda University']
Q614550,['Pontifical Gregorian University']
Q2203451,"['Columbia University', 'Shanghai Conservatory of Music', 'City College of New York']"
Q894387,['Sofia University']
Q709764,"['Peking University', 'University of Chicago', 'National Taiwan University', 'National Chengchi University']"
Q715893,['University of Montenegro Faculty of Economics']
Q57436,['Ss. Cyril and Methodius University of Skopje']
Q2802640,['Peking University']
Q2355582,['Ghent University']
Q2744009,"['University of Calcutta', 'Scottish Church College']"
Q355874,['Moldova State University']
Q64543,"['Fudan University', 'East China Normal University']"
Q747956,['Tbilisi State Conservatoire']
Q460187,['University of Otago']
Q3086711,['University of Algiers']
Q92675,['Kyoto University']
Q1859524,['']
Q933957,"['National University of Singapore', 'Dalhousie University']"
Q3513928,['Iran University of Science and Technology']
Q2334469,['Higher School of Coaches']
Q335246,['University of Peshawar']
Q924988,['Norwegian School of Sport Sciences']
Q2574850,"['New Method College, Hong Kong']"
Q12877939,"['University of Piraeus', 'University of Warwick', 'London School of Economics and Political Science']"
Q1249860,['Tbilisi State University']
Q560656,"['University of Essex', 'Brandeis University', 'University of Ljubljana']"
Q313449,['Chechen State University']
Q1193064,['Musashi Junior and Senior High School']
Q716121,['Shanghai University']
Q44366,['Seoul National University']
Q16623783,['Seonggwang High School']
Q165487,"['Ankara University, Law School']"
Q1709607,['Denison University']
Q718123,"[""St. Paul's Co-educational College""]"
Q13566338,['University of Belgrade Faculty of Economics']
Q237797,['University of Copenhagen']
Q3735272,['Academy of Performing Arts in Bratislava']
Q55729,['Janáček Academy of Music and Performing Arts']
Q724205,"['Estonian Academy of Music and Theatre', 'Moscow Conservatory', 'Tallinn Music High School']"
