wikidata_code_b,education
Q6399442,"['Texas A&M University', 'King Fahd University of Petroleum and Minerals']"
Q4289972,['Vassar College']
Q668526,['Tunis University']
Q2032364,"['Baku State University', 'Azerbaijan State Economic University']"
Q4264975,['Diponegoro University']
Q19840111,"['Harvard University', 'University of Chicago']"
Q12485315,['Hasanuddin University']
Q7914010,['University of the West Indies']
Q493442,['Hanyang University']
Q12169269,['Boris Shchukin Theatre Institute']
Q4695232,['Alexandria University']
Q18198028,"['Sciences Po', 'Columbia University', 'American University of Beirut']"
Q13071330,['University of Yangon']
Q20667170,"['Universidad de San Carlos de Guatemala', 'Spanish National School for the Judiciary']"
Q3349810,"['Aix-Marseille University', 'Johns Hopkins University', 'University of Montpellier']"
Q23034482,"['London School of Economics and Political Science', 'University of Queensland']"
Q3808439,"[""Saint Joseph's College""]"
Q3573457,"['Université de Montréal', 'University of Ottawa']"
Q17320405,['Conservatoire national des Arts et Métiers']
Q5232494,['University of Cape Town']
Q7411928,"['Andrews University', 'Kwame Nkrumah University of Science and Technology']"
Q12839511,['Baku State University']
Q4311299,['University of Dhaka']
Q5704871,['School of the Art Institute of Chicago']
Q1858267,['University of Benghazi']
Q6116947,"['University of Sri Jayewardenepura', 'University of Colombo']"
Q7282686,['University of Baghdad']
Q716006,['University of Zambia']
Q16301345,['Universidad Nacional Autónoma de Honduras']
Q3736090,['Tbilisi State University']
Q25588338,['University of Calcutta']
Q4525616,['']
Q6384971,['University of the West Indies']
Q15637361,['Istanbul University Faculty of Law']
Q3107856,"['Columbia Law School', 'University of Nairobi']"
Q23707604,['Catholic University Santa María La Antigua of Panama']
Q7798640,['International Writing Program']
Q551508,"['Belarusian State University of Informatics and Radioelectronics', 'Belarusian State University']"
Q21154891,['University of Panama']
Q1601320,['Augustineum']
Q7217233,['Tallinn School of Economics']
Q1133796,['Pontifical Biblical Institute']
Q2821119,"[""École nationale d'ingénieurs de Tunis""]"
Q7660370,['University of Dhaka']
Q446577,['Shahid Beheshti University']
Q7179168,['Alecu Russo State University of Bălți']
Q15195995,"['', 'Pontifical Catholic University of Chile']"
Q3126297,['Addis Ababa University']
Q1396705,['University of Sulaymaniyah']
Q3660608,['Cairo  University']
Q27867861,"['University of Rouen', 'Georgetown University', 'Claremont Graduate University']"
Q12594422,['Pyongyang University of Foreign Studies']
Q20685389,"['Dhaka College', 'Rajshahi University']"
Q3319000,"['Sidi Mohamed Ben Abdellah University', 'University Toulouse - Jean Jaurès']"
Q7346851,['Gustav Adolf Grammar School']
Q4776063,['University of Tokyo']
Q12222089,['Tunis University']
Q3301954,['University of Kentucky']
Q8011165,"['Kim Il-sung Military University', 'Mangyongdae Revolutionary School']"
Q58153,['Defence Services Academy']
Q6711098,['University Toulouse - Jean Jaurès']
Q2053317,"['University of Paris (1896-1968)', 'Paris Dauphine University']"
Q6138857,"['University of Lagos', 'Nigerian Law School', 'Ahmadu Bello University']"
Q4688782,['Baku State University']
Q463966,['University of Tirana']
Q4699817,['Dharmasoka College']
Q3875101,['Mongolian State University of Education']
Q15647114,['Universidad Nacional Autónoma de Honduras']
Q1292492,['Mogilev State A. Kuleshov University']
Q22915114,"['University of London', 'Michigan State University']"
Q7022896,['']
Q1684346,['University of Westminster']
Q7701012,['University of Lisbon']
Q15922927,"['National Taiwan University', 'National Chengchi University']"
Q1862326,['University of the West Indies']
Q1538566,['Victoria University of Wellington']
Q6935932,['Wispers School']
Q3318860,"['University of the Mediterranean - Aix Marseille II', 'Aix-Marseille University']"
Q3134026,"['John F. Kennedy School of Government', 'University of Michigan', 'Ross School of Business']"
Q58269,['Boston University']
Q4755548,"['University of East London', 'City, University of London']"
Q4408663,['Yerevan State Komitas Conservatory']
Q32014514,['Australian National University']
Q16193885,"['University of Manchester', 'Southern New Hampshire University', 'Mzumbe University']"
Q21229005,['Agricultural University of Tirana']
Q12231360,['University of York']
Q1103899,['Agricultural University of Tirana']
Q217898,['University of Ljubljana']
Q10976257,['Tbilisi State Academy of Arts']
Q6344204,['Kaduna Polytechnic']
Q12842330,['Baku State University']
Q5299523,"['Stockholm University', 'University of Essex']"
Q5217840,"['Southwestern Baptist Theological Seminary', 'University of Texas at Arlington']"
Q6891359,"['John F. Kennedy School of Government', 'University of Dhaka']"
Q740548,['University of Lisbon']
Q15461174,['Pakistan Military Academy']
Q7938090,['Gerasimov Institute of Cinematography']
Q3490987,"['University of Geneva', 'Harvard University']"
Q3522442,['Nalanda College']
Q58248,['City University of New York']
Q8351531,['Meiji University']
Q4665390,['University of the Punjab']
Q8026048,"['Harvard University', 'Duke University', 'Harvard Business School']"
Q10346891,['University of Warsaw']
Q58186,['University of Botswana']
Q7298965,"['University of Adelaide', ""King's College""]"
Q16145623,['Tbilisi State University']
Q509205,['Makerere University']
Q15302843,"['University of Ottawa', 'Somali National University', 'Algonquin College']"
Q16192678,['Bath Spa University']
Q4739205,"[""St Peter's College, Colombo""]"
Q5939749,['Jahangirnagar University']
Q7086474,['Hugo Treffner Gymnasium']
Q2345173,['American University of Beirut']
Q2790133,['University of Malta']
Q19956225,['École du Louvre']
Q5666902,['Vrije Universiteit']
Q4695867,['University of Denver']
Q971952,['Kabul University']
Q2226539,['York University']
Q7682062,['University College']
Q4405249,"['University of Medicine, Mandalay']"
Q6844457,['Slade School of Fine Art']
Q2079809,['Taras Shevchenko National University of Kyiv']
Q23729455,['Bordeaux Montaigne University']
Q1794877,['University of Ghana']
Q20085130,"['London School of Economics and Political Science', 'Woodrow Wilson School of Public and International Affairs', 'Princeton University', 'Tbilisi State University']"
Q6139662,"['Stetson University', 'Southern Baptist Theological Seminary']"
Q6754397,['University of Baghdad']
Q7427055,['University of Portland']
Q1661841,['University of Tartu']
Q7244535,['Parsons The New School for Design']
Q28948070,['Claude Bernard University Lyon 1']
Q7407438,"['Camborne School of Mines', 'Imperial College London', 'University of Exeter']"
Q1046021,['Karaganda State University']
Q16853359,['Makerere University']
Q53323724,['Columbia University']
Q3270084,['Kabul University']
Q1099741,['Azerbaijan State Economic University']
Q5070304,"['National University of Singapore', 'Cornell University']"
Q4148018,['Moscow Conservatory']
Q4664956,['Boston University']
Q18785199,['INSCAE']
Q3189337,['University of Paris (1896-1968)']
Q3406708,['Ss. Cyril and Methodius University of Skopje']
Q6543666,['Moldova State University']
Q23020149,['University of Calcutta']
Q4094747,['Russian Institute of Theatre Arts']
Q4071163,['Tbilisi State University']
Q798657,['University of Orléans']
Q2047795,['Pontifical Catholic University of Peru']
Q5984807,['American University']
Q2893023,['K. N. Toosi University of Technology']
Q15020856,['Universidad Nacional Autónoma de Honduras']
Q770538,['Northwestern University']
Q518483,"['Swarthmore College', 'Tufts University', 'The Fletcher School of Law and Diplomacy']"
Q7918768,"['Royal College, Colombo', ""King's College""]"
Q338282,['Georgian Technical University']
Q6264110,"['University of Pennsylvania School of Engineering and Applied Science', ""Saint Mary's University"", 'Technical University of Nova Scotia']"
Q8083829,['Ss. Cyril and Methodius University of Skopje']
Q16336949,['Agostinho Neto University']
Q15840025,"['Seton Hall University', 'Thomas Edison State College']"
Q1813593,['Azerbaijan State Economic University']
Q49253,"['Makerere University', 'Capella University']"
Q10806892,['']
Q3295164,['University of Nairobi']
Q6397701,"['University of Pittsburgh', 'United States Naval Academy']"
Q6515507,['Raffles Institution']
Q6530761,['Eastern University']
Q18908010,"['University of Zambia', 'Santa Monica College']"
Q20047022,['Beirut Arab University']
Q4735315,['University of Namibia']
Q16517266,['Academy of Performing Arts in Bratislava']
Q809205,['University of Papua New Guinea']
Q5441683,['University of Santo Tomas']
Q6123864,['Universidad Católica de Santiago de Guayaquil']
Q12035527,['Academy of Performing Arts in Bratislava']
Q4822232,['Alecu Russo State University of Bălți']
Q2468480,['Ministry of the Interior Academy of the Republic of Belarus']
Q7309818,['International Writing Program']
Q5496315,['Murray State University']
Q60754,['Odesa National Academy of Food Technologies']
Q2509795,['Belarusian State University']
Q2974353,"['Université Félix Houphouët-Boigny', 'University Toulouse I - Capitole']"
Q832747,['University of Birmingham']
Q1710662,['Pontifical Xavierian University']
Q1254583,['University of Sarajevo']
Q6127705,"['Sultan Abu Bakar School (SABS), Kuantan', 'McGill University', 'University of Manitoba']"
Q4800764,['National University of Singapore']
Q6097227,"['Stanford University', 'Stanford Graduate School of Business', 'Gonville and Caius College']"
Q12844851,['Gerasimov Institute of Cinematography']
Q5285365,['Saint Petersburg State University']
Q56811394,['School of Oriental and African Studies']
Q20995517,['Norman Manley Law School']
Q3014508,['University of Picardie Jules-Verne']
Q5371602,['Kim Il-sung University']
Q7357185,['Universidad Nacional Autónoma de Honduras']
Q55644698,['Central University of Ecuador']
Q12682034,['University of Adelaide']
Q5429531,"['University of California, Berkeley', 'King Saud University']"
Q7171231,"['University of Aberdeen', 'Government College University', 'University of the Punjab']"
Q2966582,"['Harvard Law School', 'Boston University', 'Georgetown University']"
Q8349116,['National Chengchi University']
Q7023348,['St. Clements University']
